,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA
38,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,38,8,5,0,3.1100000000000003,0.96,123.63,12.11
39,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,39,1,0,0,3.91,0.96,123.63,12.11
40,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,40,7,3,0,4.2,0.96,123.63,12.11
41,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,41,9,4,0,4.27,0.96,123.63,12.11
42,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,42,3,1,0,6.29,0.96,123.63,12.11
43,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,43,9,5,0,5.58,0.96,123.63,12.11
44,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,44,11,6,0,5.5600000000000005,0.96,123.63,12.11
45,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,45,10,5,2,10.36,0.96,123.63,12.11
46,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,46,6,2,0,5.16,0.96,123.63,12.11
47,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,47,8,3,0,4.52,0.96,123.63,12.11
48,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,48,11,5,0,7.27,0.96,123.63,12.11
49,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,49,12,6,0,4.72,0.96,123.63,12.11
50,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,50,7,2,0,4.34,0.96,123.63,12.11
51,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,51,13,6,0,5.51,0.96,123.63,12.11
52,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,52,2,0,0,4.53,0.96,123.63,12.11
53,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,53,8,2,0,4.95,0.96,123.63,12.11
54,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,54,14,6,0,5.23,0.96,123.63,12.11
55,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,55,15,6,0,3.7199999999999998,0.96,123.63,12.11
56,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,56,4,1,0,4.35,0.96,123.63,12.11
57,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,57,10,4,0,7.49,0.96,123.63,12.11
58,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,58,12,5,0,3.27,0.96,123.63,12.11
59,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,59,13,5,0,4.92,0.96,123.63,12.11
60,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,60,11,4,0,4.38,0.96,123.63,12.11
61,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,61,9,3,0,5.39,0.96,123.63,12.11
62,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,62,12,4,0,5.64,0.96,123.63,12.11
63,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,63,16,6,0,5.14,0.96,123.63,12.11
64,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,64,14,5,0,3.9,0.96,123.63,12.11
65,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,65,17,6,0,4.42,0.96,123.63,12.11
66,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,66,15,5,0,5.22,0.96,123.63,12.11
67,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,67,18,6,0,6.23,0.96,123.63,12.11
68,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,68,10,3,0,6.54,0.96,123.63,12.11
69,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,69,19,6,0,5.36,0.96,123.63,12.11
70,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,70,16,5,0,2.04,0.96,123.63,12.11
71,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,71,17,5,0,5.82,0.96,123.63,12.11
72,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,72,13,4,0,6.55,0.96,123.63,12.11
73,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,73,9,2,0,6.1899999999999995,0.96,123.63,12.11
74,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,74,18,5,0,4.63,0.96,123.63,12.11
75,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,75,5,1,0,5.0,0.96,123.63,12.11
76,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,76,20,6,0,7.62,0.96,123.63,12.11
77,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,77,6,1,0,4.37,0.96,123.63,12.11
78,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,78,19,5,0,5.57,0.96,123.63,12.11
79,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,79,14,4,0,5.5,0.96,123.63,12.11
80,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,80,20,5,0,4.87,0.96,123.63,12.11
81,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,81,15,4,0,2.64,0.96,123.63,12.11
82,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,82,21,6,0,4.38,0.96,123.63,12.11
83,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,83,22,6,0,3.25,0.96,123.63,12.11
84,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,84,23,6,0,3.54,0.96,123.63,12.11
85,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,85,24,6,0,5.98,0.96,123.63,12.11
86,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,86,25,6,0,4.9,0.96,123.63,12.11
87,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,87,21,5,0,5.52,0.96,123.63,12.11
88,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,88,22,5,0,3.76,0.96,123.63,12.11
89,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,89,7,1,0,5.86,0.96,123.63,12.11
90,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,90,26,6,0,4.24,0.96,123.63,12.11
91,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,91,23,5,0,5.96,0.96,123.63,12.11
92,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,92,10,2,0,5.6899999999999995,0.96,123.63,12.11
93,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,93,27,6,0,5.47,0.96,123.63,12.11
94,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,94,11,3,0,3.3600000000000003,0.96,123.63,12.11
95,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,95,16,4,0,5.87,0.96,123.63,12.11
96,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,96,28,6,0,4.43,0.96,123.63,12.11
97,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,97,3,0,0,6.2,0.96,123.63,12.11
98,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,98,29,6,0,6.43,0.96,123.63,12.11
99,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,99,17,4,0,3.75,0.96,123.63,12.11
100,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,100,30,6,0,6.48,0.96,123.63,12.11
101,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,101,31,6,0,4.26,0.96,123.63,12.11
102,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,102,24,5,0,4.85,0.96,123.63,12.11
103,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,103,18,4,0,5.06,0.96,123.63,12.11
104,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,104,11,2,0,5.75,0.96,123.63,12.11
105,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,105,12,3,0,3.99,0.96,123.63,12.11
106,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,106,25,5,0,4.45,0.96,123.63,12.11
107,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,107,26,5,0,3.46,0.96,123.63,12.11
108,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,108,13,3,0,4.56,0.96,123.63,12.11
109,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,109,32,6,0,4.77,0.96,123.63,12.11
110,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,110,33,6,0,5.8,0.96,123.63,12.11
111,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,111,19,4,0,5.64,0.96,123.63,12.11
112,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,112,12,2,0,4.22,0.96,123.63,12.11
113,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,113,27,5,0,4.07,0.96,123.63,12.11
114,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,114,4,0,0,4.98,0.96,123.63,12.11
115,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,115,28,5,0,4.76,0.96,123.63,12.11
116,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,116,29,5,0,6.5,0.96,123.63,12.11
117,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,117,14,3,0,5.74,0.96,123.63,12.11
118,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,118,34,6,0,5.54,0.96,123.63,12.11
119,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,119,30,5,0,4.96,0.96,123.63,12.11
120,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,120,20,4,0,4.22,0.96,123.63,12.11
121,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,121,13,2,0,5.76,0.96,123.63,12.11
122,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,122,15,3,0,4.65,0.96,123.63,12.11
123,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,123,16,3,0,6.36,0.96,123.63,12.11
124,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,124,21,4,0,4.63,0.96,123.63,12.11
125,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,125,22,4,0,5.41,0.96,123.63,12.11
126,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,126,31,5,0,5.23,0.96,123.63,12.11
127,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,127,17,3,0,5.83,0.96,123.63,12.11
128,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,128,18,3,0,6.23,0.96,123.63,12.11
129,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,129,19,3,0,4.58,0.96,123.63,12.11
130,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,130,14,2,0,5.77,0.96,123.63,12.11
131,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,131,32,5,0,2.86,0.96,123.63,12.11
132,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,132,15,2,0,3.91,0.96,123.63,12.11
133,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,133,35,6,0,3.9299999999999997,0.96,123.63,12.11
134,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,134,23,4,0,5.5,0.96,123.63,12.11
135,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,135,20,3,0,6.76,0.96,123.63,12.11
136,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,136,24,4,0,5.41,0.96,123.63,12.11
137,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,137,36,6,0,5.46,0.96,123.63,12.11
138,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,138,8,1,0,4.84,0.96,123.63,12.11
139,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,139,37,6,0,5.36,0.96,123.63,12.11
140,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 123.63, 'BETA': 12.11}",1,140,16,2,0,4.18,0.96,123.63,12.11
0,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,0,1,6,0,7.88,0.8,68.23,7.6
1,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,1,1,2,0,4.14,0.8,68.23,7.6
2,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,2,1,5,0,2.98,0.8,68.23,7.6
3,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,3,2,2,0,5.19,0.8,68.23,7.6
4,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,4,1,1,0,5.93,0.8,68.23,7.6
5,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,5,2,5,0,5.34,0.8,68.23,7.6
6,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,6,3,5,0,5.15,0.8,68.23,7.6
7,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,7,3,2,0,5.16,0.8,68.23,7.6
8,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,8,2,6,0,4.32,0.8,68.23,7.6
9,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,9,3,6,0,4.18,0.8,68.23,7.6
10,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,10,1,4,0,3.92,0.8,68.23,7.6
11,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,11,1,0,0,3.66,0.8,68.23,7.6
12,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,12,2,4,0,4.94,0.8,68.23,7.6
13,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,13,1,3,0,5.24,0.8,68.23,7.6
14,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,14,3,4,0,4.1899999999999995,0.8,68.23,7.6
15,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,15,4,2,0,4.83,0.8,68.23,7.6
16,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,16,4,6,0,3.87,0.8,68.23,7.6
17,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,17,5,6,0,5.47,0.8,68.23,7.6
18,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,18,6,6,0,5.59,0.8,68.23,7.6
19,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,19,4,4,0,3.8,0.8,68.23,7.6
20,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,20,7,6,2,12.09,0.8,68.23,7.6
21,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,21,2,3,0,4.56,0.8,68.23,7.6
22,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,22,2,1,0,3.12,0.8,68.23,7.6
23,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,23,5,4,0,4.66,0.8,68.23,7.6
24,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,24,4,5,0,5.06,0.8,68.23,7.6
25,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,25,3,3,0,4.85,0.8,68.23,7.6
26,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,26,3,1,0,5.07,0.8,68.23,7.6
27,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,27,5,5,0,3.8,0.8,68.23,7.6
28,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,28,6,5,0,4.92,0.8,68.23,7.6
29,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,29,8,6,0,4.9,0.8,68.23,7.6
30,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,30,9,6,0,4.13,0.8,68.23,7.6
31,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,31,5,2,0,5.54,0.8,68.23,7.6
32,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,32,7,5,0,4.96,0.8,68.23,7.6
33,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,33,6,2,0,5.91,0.8,68.23,7.6
34,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,34,4,3,0,5.47,0.8,68.23,7.6
35,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,35,8,5,0,7.6,0.8,68.23,7.6
36,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,36,5,3,0,5.97,0.8,68.23,7.6
37,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,37,9,5,0,4.78,0.8,68.23,7.6
38,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,38,6,4,0,4.94,0.8,68.23,7.6
39,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,39,10,5,0,4.32,0.8,68.23,7.6
40,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,40,6,3,0,5.8,0.8,68.23,7.6
41,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,41,10,6,0,3.94,0.8,68.23,7.6
42,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,42,11,6,0,4.74,0.8,68.23,7.6
43,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,43,12,6,0,5.23,0.8,68.23,7.6
44,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,44,7,4,0,3.1,0.8,68.23,7.6
45,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,45,13,6,0,4.08,0.8,68.23,7.6
46,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,46,11,5,0,5.63,0.8,68.23,7.6
47,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,47,12,5,0,5.25,0.8,68.23,7.6
48,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,48,8,4,0,6.04,0.8,68.23,7.6
49,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,49,13,5,0,5.11,0.8,68.23,7.6
50,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,50,9,4,0,5.8,0.8,68.23,7.6
51,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,51,14,5,0,3.31,0.8,68.23,7.6
52,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,52,15,5,2,11.58,0.8,68.23,7.6
53,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,53,4,1,0,5.36,0.8,68.23,7.6
54,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,54,16,5,0,5.29,0.8,68.23,7.6
55,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,55,14,6,0,6.6,0.8,68.23,7.6
56,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,56,2,0,0,4.88,0.8,68.23,7.6
57,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,57,10,4,0,5.47,0.8,68.23,7.6
58,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,58,7,3,0,4.28,0.8,68.23,7.6
59,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,59,7,2,0,4.92,0.8,68.23,7.6
60,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,60,8,3,0,4.32,0.8,68.23,7.6
61,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,61,9,3,0,4.3100000000000005,0.8,68.23,7.6
62,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,62,11,4,0,6.03,0.8,68.23,7.6
63,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,63,12,4,0,4.56,0.8,68.23,7.6
64,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,64,15,6,0,3.02,0.8,68.23,7.6
65,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,65,16,6,0,6.86,0.8,68.23,7.6
66,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,66,17,6,0,4.74,0.8,68.23,7.6
67,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,67,8,2,0,6.14,0.8,68.23,7.6
68,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,68,18,6,0,4.62,0.8,68.23,7.6
69,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,69,19,6,0,5.92,0.8,68.23,7.6
70,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,70,10,3,0,5.93,0.8,68.23,7.6
71,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,71,20,6,0,5.71,0.8,68.23,7.6
72,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,72,11,3,0,5.7,0.8,68.23,7.6
73,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,73,21,6,0,7.12,0.8,68.23,7.6
74,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,74,9,2,0,4.08,0.8,68.23,7.6
75,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,75,17,5,0,4.68,0.8,68.23,7.6
76,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 68.23, 'BETA': 7.6}",2,76,18,5,0,2.96,0.8,68.23,7.6
