,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA,occ
38,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,38,5,2,12.129999999999999,0.97,102.89,14.36,32
39,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,39,3,0,5.97,0.97,102.89,14.36,20
40,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,40,5,1,2.37,0.97,102.89,14.36,32
41,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,41,3,0,5.86,0.97,102.89,14.36,20
42,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,42,6,1,1.99,0.97,102.89,14.36,36
43,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,43,4,0,5.71,0.97,102.89,14.36,24
44,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,44,0,0,5.78,0.97,102.89,14.36,4
45,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,45,2,0,5.82,0.97,102.89,14.36,16
46,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,46,2,0,5.5,0.97,102.89,14.36,16
47,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,47,5,1,2.92,0.97,102.89,14.36,32
48,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,48,5,1,1.09,0.97,102.89,14.36,32
49,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,49,5,1,1.3599999999999999,0.97,102.89,14.36,32
50,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,50,5,1,1.97,0.97,102.89,14.36,32
51,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,51,3,0,6.26,0.97,102.89,14.36,20
52,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,52,1,0,5.68,0.97,102.89,14.36,8
53,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,53,6,1,1.94,0.97,102.89,14.36,36
54,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,54,5,1,1.17,0.97,102.89,14.36,32
55,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,55,6,1,2.16,0.97,102.89,14.36,36
56,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,56,5,1,2.04,0.97,102.89,14.36,32
57,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,57,6,1,1.6800000000000002,0.97,102.89,14.36,36
58,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,58,6,1,1.53,0.97,102.89,14.36,36
59,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,59,2,0,5.87,0.97,102.89,14.36,16
60,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,60,6,1,1.17,0.97,102.89,14.36,36
61,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,61,5,1,1.54,0.97,102.89,14.36,32
62,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,62,3,0,5.62,0.97,102.89,14.36,20
63,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,63,6,1,1.81,0.97,102.89,14.36,36
64,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,64,3,0,5.93,0.97,102.89,14.36,20
65,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,65,6,1,0.86,0.97,102.89,14.36,36
66,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,66,5,1,1.8599999999999999,0.97,102.89,14.36,32
67,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,67,0,0,4.74,0.97,102.89,14.36,4
68,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,68,4,0,5.77,0.97,102.89,14.36,24
69,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,69,1,0,5.67,0.97,102.89,14.36,8
70,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,70,6,1,1.98,0.97,102.89,14.36,36
71,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,71,4,0,5.79,0.97,102.89,14.36,24
72,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,72,4,0,5.86,0.97,102.89,14.36,24
73,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,73,5,1,2.48,0.97,102.89,14.36,32
74,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,74,6,1,1.72,0.97,102.89,14.36,36
75,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,75,4,0,6.29,0.97,102.89,14.36,24
76,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,76,6,1,2.79,0.97,102.89,14.36,36
77,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,77,5,1,1.8,0.97,102.89,14.36,32
78,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,78,6,1,2.84,0.97,102.89,14.36,36
79,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,79,6,1,2.3600000000000003,0.97,102.89,14.36,36
80,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,80,3,0,6.54,0.97,102.89,14.36,20
81,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,81,5,1,1.8399999999999999,0.97,102.89,14.36,32
82,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,82,6,1,1.62,0.97,102.89,14.36,36
83,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,83,0,0,6.48,0.97,102.89,14.36,4
84,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,84,6,1,2.13,0.97,102.89,14.36,36
85,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,85,1,0,5.74,0.97,102.89,14.36,8
86,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,86,2,0,5.8100000000000005,0.97,102.89,14.36,16
87,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,87,4,0,6.64,0.97,102.89,14.36,24
88,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,88,2,0,6.98,0.97,102.89,14.36,16
89,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,89,2,0,4.96,0.97,102.89,14.36,16
90,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,90,5,1,2.19,0.97,102.89,14.36,32
91,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,91,5,1,2.84,0.97,102.89,14.36,32
92,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,92,5,1,2.55,0.97,102.89,14.36,32
93,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,93,6,1,0.9299999999999999,0.97,102.89,14.36,36
94,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,94,3,0,6.35,0.97,102.89,14.36,20
95,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,95,2,0,5.49,0.97,102.89,14.36,16
96,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,96,3,0,5.7,0.97,102.89,14.36,20
97,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,97,5,1,1.74,0.97,102.89,14.36,32
98,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,98,6,1,1.6600000000000001,0.97,102.89,14.36,36
99,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,99,4,0,6.28,0.97,102.89,14.36,24
100,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,100,4,0,5.51,0.97,102.89,14.36,24
101,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,101,3,0,6.33,0.97,102.89,14.36,20
102,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,102,3,0,5.8100000000000005,0.97,102.89,14.36,20
103,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,103,6,1,2.81,0.97,102.89,14.36,36
104,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,104,1,0,5.72,0.97,102.89,14.36,8
105,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,105,4,0,6.03,0.97,102.89,14.36,24
106,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,106,5,1,2.16,0.97,102.89,14.36,32
107,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,107,0,0,6.08,0.97,102.89,14.36,4
108,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,108,5,1,2.51,0.97,102.89,14.36,32
109,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,109,6,1,3.1,0.97,102.89,14.36,36
110,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,110,1,0,6.26,0.97,102.89,14.36,8
111,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,111,4,0,6.4399999999999995,0.97,102.89,14.36,24
112,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,112,3,0,6.27,0.97,102.89,14.36,20
113,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,113,6,1,2.13,0.97,102.89,14.36,36
114,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,114,6,1,2.55,0.97,102.89,14.36,36
115,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,115,3,0,6.63,0.97,102.89,14.36,20
116,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,116,2,0,7.07,0.97,102.89,14.36,16
117,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,117,5,1,1.51,0.97,102.89,14.36,32
118,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,118,1,0,6.47,0.97,102.89,14.36,8
119,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,119,5,1,1.85,0.97,102.89,14.36,32
120,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,120,5,1,1.19,0.97,102.89,14.36,32
121,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,121,2,0,6.0600000000000005,0.97,102.89,14.36,16
122,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,122,6,1,1.83,0.97,102.89,14.36,36
123,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,123,6,1,3.09,0.97,102.89,14.36,36
124,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,124,3,0,6.51,0.97,102.89,14.36,20
125,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,125,5,1,2.19,0.97,102.89,14.36,32
126,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,126,5,1,2.17,0.97,102.89,14.36,32
127,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,127,4,0,6.15,0.97,102.89,14.36,24
128,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,128,2,0,6.85,0.97,102.89,14.36,16
129,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,129,5,1,2.58,0.97,102.89,14.36,32
130,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,130,4,0,6.05,0.97,102.89,14.36,24
131,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,131,6,1,1.6099999999999999,0.97,102.89,14.36,36
132,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,132,6,1,1.8,0.97,102.89,14.36,36
133,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,133,5,1,1.21,0.97,102.89,14.36,32
134,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,134,2,0,6.48,0.97,102.89,14.36,16
135,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,135,4,0,5.8,0.97,102.89,14.36,24
136,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,136,4,0,6.65,0.97,102.89,14.36,24
137,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,137,3,0,5.99,0.97,102.89,14.36,20
138,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,138,3,0,5.17,0.97,102.89,14.36,20
139,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,139,6,1,1.45,0.97,102.89,14.36,36
140,4,1,Discount,"{'DISCOUNT': 0.97, 'HORIZON': 102.89, 'BETA': 14.36}",1,140,6,1,1.97,0.97,102.89,14.36,36
0,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,0,6,0,5.64,0.83,81.43,10.37,36
1,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,1,4,0,6.14,0.83,81.43,10.37,24
2,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,2,6,0,6.97,0.83,81.43,10.37,36
3,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,3,6,0,5.67,0.83,81.43,10.37,36
4,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,4,5,0,5.73,0.83,81.43,10.37,32
5,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,5,3,0,6.26,0.83,81.43,10.37,20
6,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,6,5,0,5.71,0.83,81.43,10.37,32
7,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,7,2,0,5.82,0.83,81.43,10.37,16
8,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,8,3,0,7.01,0.83,81.43,10.37,20
9,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,9,6,0,6.88,0.83,81.43,10.37,36
10,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,10,6,0,6.84,0.83,81.43,10.37,36
11,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,11,6,0,6.0,0.83,81.43,10.37,36
12,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,12,6,0,4.81,0.83,81.43,10.37,36
13,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,13,5,0,5.98,0.83,81.43,10.37,32
14,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,14,6,0,5.36,0.83,81.43,10.37,36
15,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,15,6,0,6.18,0.83,81.43,10.37,36
16,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,16,5,0,5.66,0.83,81.43,10.37,32
17,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,17,1,0,5.45,0.83,81.43,10.37,8
18,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,18,3,0,5.95,0.83,81.43,10.37,20
19,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,19,5,0,5.79,0.83,81.43,10.37,32
20,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,20,4,0,5.87,0.83,81.43,10.37,24
21,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,21,4,0,6.35,0.83,81.43,10.37,24
22,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,22,6,0,5.82,0.83,81.43,10.37,36
23,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,23,4,0,6.8,0.83,81.43,10.37,24
24,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,24,5,0,6.63,0.83,81.43,10.37,32
25,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,25,6,0,6.15,0.83,81.43,10.37,36
26,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,26,5,0,5.8,0.83,81.43,10.37,32
27,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,27,5,0,4.95,0.83,81.43,10.37,32
28,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,28,3,0,5.63,0.83,81.43,10.37,20
29,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,29,5,0,6.87,0.83,81.43,10.37,32
30,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,30,4,0,5.63,0.83,81.43,10.37,24
31,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,31,4,0,5.75,0.83,81.43,10.37,24
32,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,32,3,0,5.63,0.83,81.43,10.37,20
33,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,33,6,0,5.85,0.83,81.43,10.37,36
34,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,34,1,0,6.34,0.83,81.43,10.37,8
35,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,35,3,0,5.54,0.83,81.43,10.37,20
36,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,36,2,0,4.79,0.83,81.43,10.37,16
37,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,37,2,0,6.07,0.83,81.43,10.37,16
38,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,38,0,0,6.4,0.83,81.43,10.37,4
39,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,39,2,0,6.11,0.83,81.43,10.37,16
40,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,40,4,0,4.65,0.83,81.43,10.37,24
41,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,41,5,0,6.04,0.83,81.43,10.37,32
42,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,42,6,0,5.52,0.83,81.43,10.37,36
43,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,43,2,0,5.73,0.83,81.43,10.37,16
44,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,44,2,0,6.25,0.83,81.43,10.37,16
45,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,45,3,0,5.89,0.83,81.43,10.37,20
46,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,46,3,0,5.34,0.83,81.43,10.37,20
47,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,47,5,0,4.66,0.83,81.43,10.37,32
48,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,48,5,0,5.36,0.83,81.43,10.37,32
49,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,49,3,0,5.67,0.83,81.43,10.37,20
50,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,50,4,0,6.65,0.83,81.43,10.37,24
51,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,51,5,0,6.03,0.83,81.43,10.37,32
52,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,52,5,0,5.78,0.83,81.43,10.37,32
53,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,53,4,0,5.93,0.83,81.43,10.37,24
54,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,54,6,0,6.09,0.83,81.43,10.37,36
55,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,55,5,0,6.38,0.83,81.43,10.37,32
56,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,56,3,0,5.76,0.83,81.43,10.37,20
57,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,57,1,0,5.35,0.83,81.43,10.37,8
58,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,58,4,0,6.05,0.83,81.43,10.37,24
59,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,59,6,0,5.47,0.83,81.43,10.37,36
60,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,60,1,0,6.88,0.83,81.43,10.37,8
61,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,61,2,0,6.57,0.83,81.43,10.37,16
62,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,62,6,0,6.02,0.83,81.43,10.37,36
63,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,63,6,0,5.92,0.83,81.43,10.37,36
64,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,64,6,0,6.18,0.83,81.43,10.37,36
65,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,65,5,0,6.79,0.83,81.43,10.37,32
66,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,66,2,0,5.48,0.83,81.43,10.37,16
67,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,67,4,0,5.99,0.83,81.43,10.37,24
68,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,68,4,0,5.99,0.83,81.43,10.37,24
69,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,69,6,0,6.48,0.83,81.43,10.37,36
70,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,70,0,0,6.0600000000000005,0.83,81.43,10.37,4
71,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,71,5,0,5.16,0.83,81.43,10.37,32
72,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,72,1,0,6.16,0.83,81.43,10.37,8
73,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,73,6,0,5.77,0.83,81.43,10.37,36
74,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,74,4,0,5.23,0.83,81.43,10.37,24
75,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,75,5,0,5.97,0.83,81.43,10.37,32
76,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 81.43, 'BETA': 10.37}",2,76,3,0,6.4,0.83,81.43,10.37,20
