,n_locks,simulation,model,participant,trial,symbol,action,time
16,4,1,Discount,9,16,1,0,2.3200000000000003
17,4,1,Discount,9,17,0,0,2.44
18,4,1,Discount,9,18,2,0,1.78
19,4,1,Discount,9,19,4,0,2.3899999999999997
20,4,1,Discount,9,20,4,0,1.6800000000000002
21,4,1,Discount,9,21,5,0,1.8900000000000001
22,4,1,Discount,9,22,0,0,2.31
23,4,1,Discount,9,23,3,0,1.98
24,4,1,Discount,9,24,0,0,1.43
25,4,1,Discount,9,25,5,0,2.42
26,4,1,Discount,9,26,1,0,1.6800000000000002
27,4,1,Discount,9,27,6,0,1.75
28,4,1,Discount,9,28,3,0,2.24
29,4,1,Discount,9,29,7,0,1.55
30,4,1,Discount,9,30,3,0,1.8900000000000001
31,4,1,Discount,9,31,1,0,1.37
32,4,1,Discount,9,32,0,0,2.2800000000000002
33,4,1,Discount,9,33,0,0,1.9100000000000001
34,4,1,Discount,9,34,1,0,1.3599999999999999
35,4,1,Discount,9,35,1,0,2.2199999999999998
36,4,1,Discount,9,36,7,0,2.01
37,4,1,Discount,9,37,1,0,1.99
38,4,1,Discount,9,38,2,0,2.66
39,4,1,Discount,9,39,0,0,2.17
40,4,1,Discount,9,40,0,0,2.04
41,4,1,Discount,9,41,2,0,2.6100000000000003
42,4,1,Discount,9,42,0,0,0.98
43,4,1,Discount,9,43,3,0,1.75
44,4,1,Discount,9,44,3,0,2.41
45,4,1,Discount,9,45,1,0,2.02
46,4,1,Discount,9,46,2,0,1.97
47,4,1,Discount,9,47,5,0,1.74
48,4,1,Discount,9,48,6,0,2.33
49,4,1,Discount,9,49,4,0,2.6399999999999997
50,4,1,Discount,9,50,1,0,2.01
51,4,1,Discount,9,51,5,0,1.87
52,4,1,Discount,9,52,2,0,1.85
53,4,1,Discount,9,53,4,0,2.13
54,4,1,Discount,9,54,4,0,1.4
55,4,1,Discount,9,55,5,0,2.01
56,4,1,Discount,9,56,6,0,2.27
57,4,1,Discount,9,57,0,0,1.35
58,4,1,Discount,9,58,2,0,1.31
59,4,1,Discount,9,59,0,0,1.79
60,4,1,Discount,9,60,3,0,1.88
61,4,1,Discount,9,61,3,0,2.12
62,4,1,Discount,9,62,4,0,1.45
63,4,1,Discount,9,63,6,0,2.0300000000000002
64,4,1,Discount,9,64,7,0,1.34
0,4,1,Discount,10,0,7,0,1.3599999999999999
1,4,1,Discount,10,1,0,0,1.45
2,4,1,Discount,10,2,1,0,1.63
3,4,1,Discount,10,3,0,0,2.41
4,4,1,Discount,10,4,3,0,1.74
5,4,1,Discount,10,5,1,0,2.7199999999999998
6,4,1,Discount,10,6,3,0,2.08
7,4,1,Discount,10,7,4,0,2.12
8,4,1,Discount,10,8,1,0,2.4
9,4,1,Discount,10,9,2,0,2.1100000000000003
10,4,1,Discount,10,10,7,0,1.83
11,4,1,Discount,10,11,3,0,2.21
12,4,1,Discount,10,12,6,0,1.6
13,4,1,Discount,10,13,0,0,2.23
14,4,1,Discount,10,14,7,0,2.59
15,4,1,Discount,10,15,6,0,1.6800000000000002
16,4,1,Discount,10,16,3,0,1.6099999999999999
17,4,1,Discount,10,17,2,0,2.12
18,4,1,Discount,10,18,1,0,1.5899999999999999
19,4,1,Discount,10,19,0,0,1.71
20,4,1,Discount,10,20,2,0,1.72
21,4,1,Discount,10,21,6,0,2.29
22,4,1,Discount,10,22,2,0,2.58
23,4,1,Discount,10,23,0,0,2.5700000000000003
24,4,1,Discount,10,24,5,0,2.12
25,4,1,Discount,10,25,4,0,2.12
26,4,1,Discount,10,26,4,0,1.45
27,4,1,Discount,10,27,5,0,2.02
28,4,1,Discount,10,28,2,2,9.9
29,4,1,Discount,10,29,0,0,1.6400000000000001
30,4,1,Discount,10,30,4,0,2.1
31,4,1,Discount,10,31,1,0,2.27
32,4,1,Discount,10,32,5,0,1.28
33,4,1,Discount,10,33,4,0,1.6400000000000001
34,4,1,Discount,10,34,4,0,1.54
35,4,1,Discount,10,35,0,0,1.16
36,4,1,Discount,10,36,2,0,1.65
37,4,1,Discount,10,37,2,0,2.04
38,4,1,Discount,10,38,4,0,1.78
39,4,1,Discount,10,39,1,0,2.58
40,4,1,Discount,10,40,5,0,1.09
41,4,1,Discount,10,41,2,0,2.09
42,4,1,Discount,10,42,3,0,2.1100000000000003
43,4,1,Discount,10,43,1,0,1.24
44,4,1,Discount,10,44,0,0,1.79
45,4,1,Discount,10,45,0,0,3.1
46,4,1,Discount,10,46,2,0,0.8200000000000001
47,4,1,Discount,10,47,0,0,1.5899999999999999
48,4,1,Discount,10,48,1,0,1.81
49,4,1,Discount,10,49,6,0,1.41
50,4,1,Discount,10,50,5,0,0.78
51,4,1,Discount,10,51,6,0,1.3599999999999999
52,4,1,Discount,10,52,7,0,2.37
53,4,1,Discount,10,53,7,0,1.8599999999999999
54,4,1,Discount,10,54,2,0,1.8900000000000001
55,4,1,Discount,10,55,6,0,2.1
56,4,1,Discount,10,56,0,0,1.95
57,4,1,Discount,10,57,3,0,1.73
58,4,1,Discount,10,58,1,0,2.0700000000000003
59,4,1,Discount,10,59,3,0,1.6800000000000002
60,4,1,Discount,10,60,5,0,1.33
61,4,1,Discount,10,61,3,0,2.31
62,4,1,Discount,10,62,1,0,2.59
63,4,1,Discount,10,63,0,0,2.4299999999999997
64,4,1,Discount,10,64,4,0,1.8199999999999998
0,4,1,Discount,11,0,7,0,2.3899999999999997
1,4,1,Discount,11,1,3,0,2.05
2,4,1,Discount,11,2,7,0,1.33
3,4,1,Discount,11,3,6,0,1.98
4,4,1,Discount,11,4,1,0,1.74
5,4,1,Discount,11,5,2,0,1.25
6,4,1,Discount,11,6,4,0,1.9300000000000002
7,4,1,Discount,11,7,7,0,1.77
8,4,1,Discount,11,8,2,0,1.95
9,4,1,Discount,11,9,0,0,1.53
10,4,1,Discount,11,10,1,2,8.48
11,4,1,Discount,11,11,0,0,1.9100000000000001
12,4,1,Discount,11,12,4,0,2.09
13,4,1,Discount,11,13,0,0,2.35
14,4,1,Discount,11,14,0,0,2.02
15,4,1,Discount,11,15,4,2,9.67
16,4,1,Discount,11,16,6,0,2.19
17,4,1,Discount,11,17,5,0,1.76
18,4,1,Discount,11,18,4,0,2.74
19,4,1,Discount,11,19,3,0,1.8
20,4,1,Discount,11,20,0,0,2.7
21,4,1,Discount,11,21,1,0,2.69
22,4,1,Discount,11,22,6,0,2.3600000000000003
23,4,1,Discount,11,23,2,2,10.25
24,4,1,Discount,11,24,0,0,2.38
25,4,1,Discount,11,25,1,0,2.7199999999999998
26,4,1,Discount,11,26,1,0,2.59
27,4,1,Discount,11,27,2,0,2.33
28,4,1,Discount,11,28,3,0,1.85
29,4,1,Discount,11,29,2,0,1.9100000000000001
30,4,1,Discount,11,30,5,0,1.13
31,4,1,Discount,11,31,3,0,2.63
32,4,1,Discount,11,32,5,0,1.47
33,4,1,Discount,11,33,4,0,2.09
34,4,1,Discount,11,34,3,0,1.71
35,4,1,Discount,11,35,0,0,1.15
36,4,1,Discount,11,36,6,0,2.7199999999999998
37,4,1,Discount,11,37,5,0,2.5
38,4,1,Discount,11,38,0,0,2.1
39,4,1,Discount,11,39,4,0,1.78
40,4,1,Discount,11,40,1,0,2.0700000000000003
41,4,1,Discount,11,41,0,0,2.46
42,4,1,Discount,11,42,5,0,2.63
43,4,1,Discount,11,43,0,0,1.7
44,4,1,Discount,11,44,7,0,2.88
45,4,1,Discount,11,45,1,0,2.59
46,4,1,Discount,11,46,0,0,1.85
47,4,1,Discount,11,47,4,0,2.25
48,4,1,Discount,11,48,1,0,1.85
49,4,1,Discount,11,49,6,0,3.12
50,4,1,Discount,11,50,6,0,2.5700000000000003
51,4,1,Discount,11,51,2,0,2.3899999999999997
52,4,1,Discount,11,52,2,0,1.26
53,4,1,Discount,11,53,1,0,2.19
54,4,1,Discount,11,54,7,0,1.79
55,4,1,Discount,11,55,2,0,1.75
56,4,1,Discount,11,56,2,0,1.28
57,4,1,Discount,11,57,5,0,1.17
58,4,1,Discount,11,58,0,0,2.8
59,4,1,Discount,11,59,3,0,1.9
60,4,1,Discount,11,60,4,0,1.99
61,4,1,Discount,11,61,3,0,2.4
62,4,1,Discount,11,62,3,0,1.3599999999999999
63,4,1,Discount,11,63,1,0,2.08
64,4,1,Discount,11,64,2,0,1.97
0,4,1,Discount,12,0,7,0,2.4299999999999997
1,4,1,Discount,12,1,3,0,1.45
2,4,1,Discount,12,2,7,0,1.29
3,4,1,Discount,12,3,7,2,9.29
4,4,1,Discount,12,4,0,0,2.54
5,4,1,Discount,12,5,1,0,1.11
6,4,1,Discount,12,6,2,0,1.38
7,4,1,Discount,12,7,4,0,1.79
8,4,1,Discount,12,8,0,0,1.67
9,4,1,Discount,12,9,6,0,1.83
10,4,1,Discount,12,10,2,0,2.04
11,4,1,Discount,12,11,6,0,2.27
12,4,1,Discount,12,12,2,0,1.94
13,4,1,Discount,12,13,2,0,2.1799999999999997
14,4,1,Discount,12,14,5,0,2.26
15,4,1,Discount,12,15,3,0,2.08
16,4,1,Discount,12,16,2,0,2.66
17,4,1,Discount,12,17,1,0,1.75
18,4,1,Discount,12,18,0,0,1.3900000000000001
19,4,1,Discount,12,19,1,0,2.6399999999999997
20,4,1,Discount,12,20,1,0,1.16
21,4,1,Discount,12,21,0,0,1.7
22,4,1,Discount,12,22,1,0,1.6099999999999999
23,4,1,Discount,12,23,3,0,2.38
24,4,1,Discount,12,24,4,0,1.92
25,4,1,Discount,12,25,6,2,10.17
26,4,1,Discount,12,26,0,0,1.6600000000000001
27,4,1,Discount,12,27,3,0,1.8399999999999999
28,4,1,Discount,12,28,0,0,2.81
29,4,1,Discount,12,29,4,0,1.67
30,4,1,Discount,12,30,5,0,2.23
31,4,1,Discount,12,31,4,0,2.76
32,4,1,Discount,12,32,5,0,1.76
33,4,1,Discount,12,33,1,0,1.72
34,4,1,Discount,12,34,1,0,2.44
35,4,1,Discount,12,35,4,0,2.25
36,4,1,Discount,12,36,0,0,1.75
37,4,1,Discount,12,37,2,0,1.75
38,4,1,Discount,12,38,3,0,2.31
39,4,1,Discount,12,39,1,0,1.8900000000000001
40,4,1,Discount,12,40,1,0,1.8
41,4,1,Discount,12,41,4,0,2.3600000000000003
42,4,1,Discount,12,42,0,0,2.02
43,4,1,Discount,12,43,3,0,0.54
44,4,1,Discount,12,44,7,0,1.6800000000000002
45,4,1,Discount,12,45,7,0,1.6400000000000001
46,4,1,Discount,12,46,5,0,1.8399999999999999
47,4,1,Discount,12,47,4,0,1.78
48,4,1,Discount,12,48,4,0,2.3200000000000003
49,4,1,Discount,12,49,2,0,3.05
50,4,1,Discount,12,50,2,0,1.83
51,4,1,Discount,12,51,5,0,1.76
52,4,1,Discount,12,52,3,0,1.11
53,4,1,Discount,12,53,3,0,1.34
54,4,1,Discount,12,54,6,0,1.43
55,4,1,Discount,12,55,2,0,1.97
56,4,1,Discount,12,56,6,0,1.73
57,4,1,Discount,12,57,0,0,2.79
58,4,1,Discount,12,58,6,0,1.37
59,4,1,Discount,12,59,5,0,2.77
60,4,1,Discount,12,60,0,0,2.16
61,4,1,Discount,12,61,2,0,2.48
62,4,1,Discount,12,62,1,0,1.75
63,4,1,Discount,12,63,0,0,2.55
64,4,1,Discount,12,64,0,0,2.38
0,4,1,Discount,13,0,7,0,3.22
1,4,1,Discount,13,1,2,0,2.09
2,4,1,Discount,13,2,2,0,1.78
3,4,1,Discount,13,3,0,0,2.41
4,4,1,Discount,13,4,6,0,2.3
5,4,1,Discount,13,5,2,0,1.62
6,4,1,Discount,13,6,1,0,2.2
7,4,1,Discount,13,7,2,0,1.53
8,4,1,Discount,13,8,4,0,2.34
9,4,1,Discount,13,9,4,0,1.46
10,4,1,Discount,13,10,5,0,1.81
11,4,1,Discount,13,11,5,0,2.01
12,4,1,Discount,13,12,1,0,3.3
13,4,1,Discount,13,13,3,0,1.07
14,4,1,Discount,13,14,7,0,1.74
15,4,1,Discount,13,15,3,0,1.17
16,4,1,Discount,13,16,1,0,2.25
17,4,1,Discount,13,17,6,0,1.37
18,4,1,Discount,13,18,0,0,1.87
19,4,1,Discount,13,19,4,0,2.4699999999999998
20,4,1,Discount,13,20,2,0,3.5
21,4,1,Discount,13,21,0,0,2.1100000000000003
22,4,1,Discount,13,22,7,0,2.09
23,4,1,Discount,13,23,3,0,1.41
24,4,1,Discount,13,24,1,2,10.42
25,4,1,Discount,13,25,0,0,1.88
26,4,1,Discount,13,26,3,0,1.73
27,4,1,Discount,13,27,0,0,2.19
28,4,1,Discount,13,28,5,0,1.88
29,4,1,Discount,13,29,0,0,1.49
30,4,1,Discount,13,30,1,0,1.97
31,4,1,Discount,13,31,4,0,2.8899999999999997
32,4,1,Discount,13,32,6,0,2.06
33,4,1,Discount,13,33,1,0,1.58
34,4,1,Discount,13,34,5,0,1.54
35,4,1,Discount,13,35,3,0,2.6
36,4,1,Discount,13,36,2,0,2.0300000000000002
37,4,1,Discount,13,37,6,0,1.43
38,4,1,Discount,13,38,0,0,2.74
39,4,1,Discount,13,39,1,0,1.48
40,4,1,Discount,13,40,2,0,2.4
41,4,1,Discount,13,41,4,0,1.67
42,4,1,Discount,13,42,3,0,2.2800000000000002
43,4,1,Discount,13,43,5,0,2.51
44,4,1,Discount,13,44,4,0,1.02
45,4,1,Discount,13,45,1,0,2.71
46,4,1,Discount,13,46,4,0,2.7199999999999998
47,4,1,Discount,13,47,4,0,1.94
48,4,1,Discount,13,48,3,0,1.34
49,4,1,Discount,13,49,3,0,2.79
50,4,1,Discount,13,50,2,0,1.9
51,4,1,Discount,13,51,2,0,1.8
52,4,1,Discount,13,52,7,0,2.48
53,4,1,Discount,13,53,0,0,2.0300000000000002
54,4,1,Discount,13,54,1,0,1.4
55,4,1,Discount,13,55,0,0,1.29
56,4,1,Discount,13,56,1,0,2.19
57,4,1,Discount,13,57,5,2,9.72
58,4,1,Discount,13,58,0,0,1.78
59,4,1,Discount,13,59,6,0,1.27
60,4,1,Discount,13,60,0,0,2.0
61,4,1,Discount,13,61,7,0,1.5699999999999998
62,4,1,Discount,13,62,2,0,1.88
63,4,1,Discount,13,63,6,0,2.6799999999999997
64,4,1,Discount,13,64,0,0,1.87
0,4,1,Discount,14,0,7,0,2.69
1,4,1,Discount,14,1,7,0,2.25
2,4,1,Discount,14,2,2,0,2.06
3,4,1,Discount,14,3,1,0,1.18
4,4,1,Discount,14,4,5,0,1.98
5,4,1,Discount,14,5,2,0,2.3899999999999997
6,4,1,Discount,14,6,5,0,1.88
7,4,1,Discount,14,7,2,0,2.1100000000000003
8,4,1,Discount,14,8,4,0,1.8
9,4,1,Discount,14,9,2,0,1.51
10,4,1,Discount,14,10,4,0,2.17
11,4,1,Discount,14,11,0,0,2.25
12,4,1,Discount,14,12,1,0,2.1
13,4,1,Discount,14,13,0,0,2.63
14,4,1,Discount,14,14,7,0,1.83
15,4,1,Discount,14,15,0,0,1.5899999999999999
16,4,1,Discount,14,16,3,0,1.94
17,4,1,Discount,14,17,6,0,1.6800000000000002
18,4,1,Discount,14,18,0,0,1.92
19,4,1,Discount,14,19,2,0,1.88
20,4,1,Discount,14,20,5,0,2.0
21,4,1,Discount,14,21,6,0,2.24
22,4,1,Discount,14,22,4,0,2.1
23,4,1,Discount,14,23,3,0,1.83
24,4,1,Discount,14,24,0,0,2.5700000000000003
25,4,1,Discount,14,25,1,0,1.22
26,4,1,Discount,14,26,1,0,2.16
27,4,1,Discount,14,27,3,0,2.44
28,4,1,Discount,14,28,6,0,1.71
29,4,1,Discount,14,29,4,0,1.35
30,4,1,Discount,14,30,0,0,1.73
31,4,1,Discount,14,31,1,0,2.24
32,4,1,Discount,14,32,3,0,1.53
33,4,1,Discount,14,33,5,0,2.44
34,4,1,Discount,14,34,4,0,1.77
35,4,1,Discount,14,35,1,0,2.04
36,4,1,Discount,14,36,7,0,1.73
37,4,1,Discount,14,37,1,0,2.0
38,4,1,Discount,14,38,5,0,2.3
39,4,1,Discount,14,39,1,0,1.78
40,4,1,Discount,14,40,4,0,2.77
41,4,1,Discount,14,41,1,0,1.79
42,4,1,Discount,14,42,1,0,1.41
43,4,1,Discount,14,43,0,0,1.87
44,4,1,Discount,14,44,0,0,2.19
45,4,1,Discount,14,45,2,0,1.77
46,4,1,Discount,14,46,3,0,2.41
47,4,1,Discount,14,47,2,0,2.4699999999999998
48,4,1,Discount,14,48,2,0,1.88
49,4,1,Discount,14,49,2,0,2.7
50,4,1,Discount,14,50,0,0,2.3899999999999997
51,4,1,Discount,14,51,6,0,1.6099999999999999
52,4,1,Discount,14,52,3,0,2.62
53,4,1,Discount,14,53,3,0,2.75
54,4,1,Discount,14,54,2,0,1.92
55,4,1,Discount,14,55,7,0,2.2
56,4,1,Discount,14,56,6,0,2.0300000000000002
57,4,1,Discount,14,57,0,0,1.6600000000000001
58,4,1,Discount,14,58,0,0,2.19
59,4,1,Discount,14,59,6,0,1.76
60,4,1,Discount,14,60,4,0,2.1799999999999997
61,4,1,Discount,14,61,4,0,2.31
62,4,1,Discount,14,62,3,0,1.8
63,4,1,Discount,14,63,5,0,2.38
64,4,1,Discount,14,64,0,0,1.65
0,4,1,Discount,15,0,7,0,2.09
1,4,1,Discount,15,1,2,0,2.4
2,4,1,Discount,15,2,0,0,1.71
3,4,1,Discount,15,3,5,0,2.33
4,4,1,Discount,15,4,4,0,1.73
5,4,1,Discount,15,5,3,2,9.94
6,4,1,Discount,15,6,7,0,1.32
7,4,1,Discount,15,7,0,0,1.8599999999999999
8,4,1,Discount,15,8,2,0,2.38
9,4,1,Discount,15,9,6,0,2.91
10,4,1,Discount,15,10,4,0,1.49
11,4,1,Discount,15,11,3,0,1.67
12,4,1,Discount,15,12,3,0,2.05
13,4,1,Discount,15,13,0,0,2.1
14,4,1,Discount,15,14,7,0,2.8899999999999997
15,4,1,Discount,15,15,2,0,2.26
16,4,1,Discount,15,16,4,0,1.38
17,4,1,Discount,15,17,5,0,1.69
18,4,1,Discount,15,18,6,0,2.0
19,4,1,Discount,15,19,1,0,1.92
20,4,1,Discount,15,20,1,0,1.67
21,4,1,Discount,15,21,0,0,1.75
22,4,1,Discount,15,22,1,0,2.15
23,4,1,Discount,15,23,0,0,1.56
24,4,1,Discount,15,24,1,0,1.77
25,4,1,Discount,15,25,1,0,2.41
26,4,1,Discount,15,26,2,0,1.81
27,4,1,Discount,15,27,2,2,10.129999999999999
28,4,1,Discount,15,28,3,0,1.6800000000000002
29,4,1,Discount,15,29,0,0,1.98
30,4,1,Discount,15,30,5,0,1.34
31,4,1,Discount,15,31,4,0,2.99
32,4,1,Discount,15,32,6,2,10.39
33,4,1,Discount,15,33,5,0,3.29
34,4,1,Discount,15,34,7,0,2.3
35,4,1,Discount,15,35,0,2,9.99
36,4,1,Discount,15,36,2,0,0.6799999999999999
37,4,1,Discount,15,37,7,0,1.85
38,4,1,Discount,15,38,1,0,3.05
39,4,1,Discount,15,39,3,0,2.1399999999999997
40,4,1,Discount,15,40,0,0,1.6600000000000001
41,4,1,Discount,15,41,0,0,2.05
42,4,1,Discount,15,42,0,0,2.31
43,4,1,Discount,15,43,1,0,1.95
44,4,1,Discount,15,44,0,0,1.5699999999999998
45,4,1,Discount,15,45,4,0,3.0
46,4,1,Discount,15,46,3,0,1.78
47,4,1,Discount,15,47,2,0,1.47
48,4,1,Discount,15,48,3,0,2.7199999999999998
49,4,1,Discount,15,49,1,0,1.51
50,4,1,Discount,15,50,0,0,1.8199999999999998
51,4,1,Discount,15,51,4,0,2.63
52,4,1,Discount,15,52,4,0,1.95
53,4,1,Discount,15,53,5,0,1.96
54,4,1,Discount,15,54,5,0,1.69
55,4,1,Discount,15,55,3,0,2.29
56,4,1,Discount,15,56,4,0,1.31
57,4,1,Discount,15,57,1,0,2.3
58,4,1,Discount,15,58,1,0,3.26
59,4,1,Discount,15,59,6,0,1.5
60,4,1,Discount,15,60,6,0,1.6099999999999999
61,4,1,Discount,15,61,2,0,2.84
62,4,1,Discount,15,62,2,0,1.81
63,4,1,Discount,15,63,6,0,1.72
64,4,1,Discount,15,64,2,0,2.01
0,4,1,Discount,16,0,7,0,2.17
1,4,1,Discount,16,1,0,0,1.8900000000000001
2,4,1,Discount,16,2,3,0,2.3600000000000003
3,4,1,Discount,16,3,1,0,1.6600000000000001
4,4,1,Discount,16,4,2,0,1.04
5,4,1,Discount,16,5,7,0,2.96
6,4,1,Discount,16,6,5,0,1.92
7,4,1,Discount,16,7,0,0,2.42
8,4,1,Discount,16,8,1,0,2.06
9,4,1,Discount,16,9,7,0,2.3
10,4,1,Discount,16,10,4,0,1.88
11,4,1,Discount,16,11,2,0,1.3599999999999999
12,4,1,Discount,16,12,6,0,2.6100000000000003
13,4,1,Discount,16,13,1,0,2.3600000000000003
14,4,1,Discount,16,14,5,0,1.76
15,4,1,Discount,16,15,0,0,1.79
16,4,1,Discount,16,16,0,0,2.41
17,4,1,Discount,16,17,0,0,1.11
18,4,1,Discount,16,18,1,0,2.73
19,4,1,Discount,16,19,6,0,1.07
20,4,1,Discount,16,20,4,0,1.06
21,4,1,Discount,16,21,4,0,2.98
22,4,1,Discount,16,22,2,0,2.3
23,4,1,Discount,16,23,5,0,1.01
24,4,1,Discount,16,24,3,0,1.83
25,4,1,Discount,16,25,4,0,1.88
26,4,1,Discount,16,26,1,0,0.79
27,4,1,Discount,16,27,0,0,2.24
28,4,1,Discount,16,28,2,0,2.81
29,4,1,Discount,16,29,6,0,1.8399999999999999
30,4,1,Discount,16,30,3,0,2.7199999999999998
31,4,1,Discount,16,31,2,0,2.3200000000000003
32,4,1,Discount,16,32,3,0,1.29
33,4,1,Discount,16,33,1,0,2.52
34,4,1,Discount,16,34,5,0,1.6800000000000002
35,4,1,Discount,16,35,5,0,2.44
36,4,1,Discount,16,36,0,0,2.58
37,4,1,Discount,16,37,7,0,2.19
38,4,1,Discount,16,38,6,0,1.26
39,4,1,Discount,16,39,2,0,2.37
40,4,1,Discount,16,40,3,0,2.3200000000000003
41,4,1,Discount,16,41,2,0,1.99
42,4,1,Discount,16,42,3,0,2.4
43,4,1,Discount,16,43,7,0,2.37
44,4,1,Discount,16,44,1,0,2.26
45,4,1,Discount,16,45,0,0,2.62
46,4,1,Discount,16,46,2,0,2.16
47,4,1,Discount,16,47,4,0,1.92
48,4,1,Discount,16,48,1,0,1.8599999999999999
49,4,1,Discount,16,49,0,0,1.99
50,4,1,Discount,16,50,3,0,1.6
51,4,1,Discount,16,51,2,0,1.69
52,4,1,Discount,16,52,3,0,2.48
53,4,1,Discount,16,53,4,0,2.45
54,4,1,Discount,16,54,4,0,1.55
55,4,1,Discount,16,55,4,0,1.29
56,4,1,Discount,16,56,2,0,1.65
57,4,1,Discount,16,57,1,0,2.42
58,4,1,Discount,16,58,6,0,1.78
59,4,1,Discount,16,59,0,0,2.21
60,4,1,Discount,16,60,1,0,1.97
61,4,1,Discount,16,61,6,0,2.1399999999999997
62,4,1,Discount,16,62,0,0,1.18
63,4,1,Discount,16,63,5,0,1.8599999999999999
64,4,1,Discount,16,64,0,0,1.88
0,4,1,Discount,17,0,7,0,2.5300000000000002
1,4,1,Discount,17,1,2,0,2.0300000000000002
2,4,1,Discount,17,2,6,0,1.55
3,4,1,Discount,17,3,1,0,1.23
4,4,1,Discount,17,4,1,0,1.81
5,4,1,Discount,17,5,2,0,3.02
6,4,1,Discount,17,6,2,0,2.5700000000000003
7,4,1,Discount,17,7,0,0,1.03
8,4,1,Discount,17,8,0,0,1.53
9,4,1,Discount,17,9,7,0,2.98
10,4,1,Discount,17,10,3,0,1.12
11,4,1,Discount,17,11,3,0,1.87
12,4,1,Discount,17,12,1,0,1.88
13,4,1,Discount,17,13,0,0,1.78
14,4,1,Discount,17,14,5,0,2.5
15,4,1,Discount,17,15,4,0,1.8
16,4,1,Discount,17,16,7,0,2.41
17,4,1,Discount,17,17,0,0,1.88
18,4,1,Discount,17,18,6,0,1.7
19,4,1,Discount,17,19,2,0,2.6100000000000003
20,4,1,Discount,17,20,5,0,1.9
21,4,1,Discount,17,21,5,0,2.4299999999999997
22,4,1,Discount,17,22,0,0,2.21
23,4,1,Discount,17,23,0,0,2.4299999999999997
24,4,1,Discount,17,24,4,0,2.5300000000000002
25,4,1,Discount,17,25,3,0,2.35
26,4,1,Discount,17,26,3,0,1.9
27,4,1,Discount,17,27,2,0,1.67
28,4,1,Discount,17,28,6,0,1.98
29,4,1,Discount,17,29,4,0,2.41
30,4,1,Discount,17,30,1,0,2.2800000000000002
31,4,1,Discount,17,31,1,0,2.16
32,4,1,Discount,17,32,4,0,1.92
33,4,1,Discount,17,33,0,0,2.1100000000000003
34,4,1,Discount,17,34,4,0,1.94
35,4,1,Discount,17,35,0,0,2.3200000000000003
36,4,1,Discount,17,36,1,0,2.49
37,4,1,Discount,17,37,0,0,1.21
38,4,1,Discount,17,38,1,0,1.98
39,4,1,Discount,17,39,2,0,2.5700000000000003
40,4,1,Discount,17,40,6,0,1.85
41,4,1,Discount,17,41,0,0,2.5700000000000003
42,4,1,Discount,17,42,2,0,1.53
43,4,1,Discount,17,43,0,0,2.67
44,4,1,Discount,17,44,3,0,2.3200000000000003
45,4,1,Discount,17,45,3,0,2.58
46,4,1,Discount,17,46,7,0,1.98
47,4,1,Discount,17,47,6,0,2.25
48,4,1,Discount,17,48,4,2,9.95
49,4,1,Discount,17,49,3,0,1.8599999999999999
50,4,1,Discount,17,50,7,0,2.25
51,4,1,Discount,17,51,5,0,1.73
52,4,1,Discount,17,52,1,0,2.5700000000000003
53,4,1,Discount,17,53,4,0,2.51
54,4,1,Discount,17,54,0,0,2.0
55,4,1,Discount,17,55,5,0,2.08
56,4,1,Discount,17,56,5,0,1.07
57,4,1,Discount,17,57,1,0,1.35
58,4,1,Discount,17,58,2,0,1.9100000000000001
59,4,1,Discount,17,59,4,0,1.8599999999999999
60,4,1,Discount,17,60,6,0,1.4
61,4,1,Discount,17,61,3,0,1.81
62,4,1,Discount,17,62,2,0,1.9
63,4,1,Discount,17,63,2,0,1.37
64,4,1,Discount,17,64,1,0,2.16
0,4,1,Discount,18,0,7,0,1.22
1,4,1,Discount,18,1,0,0,0.98
2,4,1,Discount,18,2,1,0,2.42
3,4,1,Discount,18,3,2,0,1.88
4,4,1,Discount,18,4,1,0,1.5
5,4,1,Discount,18,5,2,0,2.8899999999999997
6,4,1,Discount,18,6,3,0,2.1
7,4,1,Discount,18,7,4,0,1.98
8,4,1,Discount,18,8,1,0,1.99
9,4,1,Discount,18,9,1,0,2.65
10,4,1,Discount,18,10,4,0,1.81
11,4,1,Discount,18,11,3,0,1.78
12,4,1,Discount,18,12,5,0,2.25
13,4,1,Discount,18,13,2,0,1.9100000000000001
14,4,1,Discount,18,14,2,0,1.55
15,4,1,Discount,18,15,3,0,2.26
16,4,1,Discount,18,16,6,0,1.56
17,4,1,Discount,18,17,4,2,9.91
18,4,1,Discount,18,18,6,0,2.92
19,4,1,Discount,18,19,6,0,1.75
20,4,1,Discount,18,20,0,0,1.41
21,4,1,Discount,18,21,0,0,2.2
22,4,1,Discount,18,22,0,0,2.2800000000000002
23,4,1,Discount,18,23,0,0,3.04
24,4,1,Discount,18,24,1,0,1.99
25,4,1,Discount,18,25,4,2,10.8
26,4,1,Discount,18,26,5,0,1.3900000000000001
27,4,1,Discount,18,27,0,0,1.9100000000000001
28,4,1,Discount,18,28,2,0,1.83
29,4,1,Discount,18,29,5,2,10.41
30,4,1,Discount,18,30,7,0,1.35
31,4,1,Discount,18,31,7,0,3.04
32,4,1,Discount,18,32,3,0,1.8199999999999998
33,4,1,Discount,18,33,4,2,11.05
34,4,1,Discount,18,34,2,2,9.57
35,4,1,Discount,18,35,6,0,1.87
36,4,1,Discount,18,36,1,0,1.3900000000000001
