,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA,occ
33,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,33,6,4,0,4.14,0.78,138.18,10.0,24
34,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,34,5,2,0,4.58,0.78,138.18,10.0,16
35,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,35,6,5,0,6.22,0.78,138.18,10.0,32
36,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,36,7,5,0,4.51,0.78,138.18,10.0,32
37,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,37,8,5,0,2.49,0.78,138.18,10.0,32
38,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,38,6,3,0,5.22,0.78,138.18,10.0,20
39,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,39,7,3,0,6.87,0.78,138.18,10.0,20
40,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,40,9,5,0,4.04,0.78,138.18,10.0,32
41,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,41,13,6,0,6.37,0.78,138.18,10.0,36
42,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,42,1,1,0,5.58,0.78,138.18,10.0,8
43,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,43,6,2,0,4.02,0.78,138.18,10.0,16
44,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,44,2,1,0,6.68,0.78,138.18,10.0,8
45,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,45,8,3,0,3.56,0.78,138.18,10.0,20
46,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,46,7,4,0,4.69,0.78,138.18,10.0,24
47,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,47,7,2,0,4.0,0.78,138.18,10.0,16
48,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,48,14,6,0,3.81,0.78,138.18,10.0,36
49,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,49,10,5,0,3.8899999999999997,0.78,138.18,10.0,32
50,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,50,11,5,2,10.57,0.78,138.18,10.0,32
51,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,51,12,5,0,6.34,0.78,138.18,10.0,32
52,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,52,15,6,0,4.26,0.78,138.18,10.0,36
53,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,53,16,6,0,5.17,0.78,138.18,10.0,36
54,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,54,3,1,0,4.13,0.78,138.18,10.0,8
55,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,55,17,6,0,3.92,0.78,138.18,10.0,36
56,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,56,18,6,0,4.46,0.78,138.18,10.0,36
57,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,57,13,5,0,4.97,0.78,138.18,10.0,32
58,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,58,8,4,0,4.81,0.78,138.18,10.0,24
59,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,59,14,5,0,4.63,0.78,138.18,10.0,32
60,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,60,9,4,0,5.35,0.78,138.18,10.0,24
61,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,61,19,6,2,11.51,0.78,138.18,10.0,36
62,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,62,8,2,0,4.73,0.78,138.18,10.0,16
63,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,63,10,4,0,5.21,0.78,138.18,10.0,24
64,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,64,11,4,0,2.78,0.78,138.18,10.0,24
65,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,65,12,4,0,5.76,0.78,138.18,10.0,24
66,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,66,4,1,0,3.29,0.78,138.18,10.0,8
67,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,67,15,5,0,4.79,0.78,138.18,10.0,32
68,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,68,9,3,0,4.85,0.78,138.18,10.0,20
69,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,69,16,5,0,3.49,0.78,138.18,10.0,32
70,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,70,10,3,0,4.69,0.78,138.18,10.0,20
71,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,71,20,6,0,4.28,0.78,138.18,10.0,36
72,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,72,21,6,0,5.98,0.78,138.18,10.0,36
73,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,73,17,5,0,4.08,0.78,138.18,10.0,32
74,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,74,22,6,0,5.37,0.78,138.18,10.0,36
75,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,75,5,1,0,5.27,0.78,138.18,10.0,8
76,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,76,23,6,0,6.0600000000000005,0.78,138.18,10.0,36
77,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,77,9,2,0,5.6899999999999995,0.78,138.18,10.0,16
78,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,78,24,6,0,5.57,0.78,138.18,10.0,36
79,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,79,25,6,0,4.52,0.78,138.18,10.0,36
80,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,80,11,3,0,6.64,0.78,138.18,10.0,20
81,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,81,6,1,0,5.93,0.78,138.18,10.0,8
82,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,82,13,4,0,4.25,0.78,138.18,10.0,24
83,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,83,18,5,0,6.76,0.78,138.18,10.0,32
84,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,84,10,2,0,5.35,0.78,138.18,10.0,16
85,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,85,26,6,0,4.0,0.78,138.18,10.0,36
86,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,86,19,5,0,3.6799999999999997,0.78,138.18,10.0,32
87,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,87,14,4,0,4.13,0.78,138.18,10.0,24
88,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,88,12,3,0,5.48,0.78,138.18,10.0,20
89,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,89,13,3,0,4.55,0.78,138.18,10.0,20
90,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,90,27,6,0,4.98,0.78,138.18,10.0,36
91,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,91,15,4,0,2.98,0.78,138.18,10.0,24
92,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,92,11,2,0,6.37,0.78,138.18,10.0,16
93,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,93,12,2,0,5.49,0.78,138.18,10.0,16
94,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,94,20,5,0,4.86,0.78,138.18,10.0,32
95,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,95,28,6,0,5.52,0.78,138.18,10.0,36
96,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,96,16,4,0,3.7199999999999998,0.78,138.18,10.0,24
97,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,97,29,6,0,4.78,0.78,138.18,10.0,36
98,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,98,3,0,0,6.27,0.78,138.18,10.0,4
99,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,99,13,2,0,3.4,0.78,138.18,10.0,16
100,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,100,17,4,0,6.05,0.78,138.18,10.0,24
101,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,101,21,5,0,5.51,0.78,138.18,10.0,32
102,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,102,22,5,0,4.7,0.78,138.18,10.0,32
103,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,103,30,6,0,6.21,0.78,138.18,10.0,36
104,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,104,18,4,0,5.48,0.78,138.18,10.0,24
105,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,105,23,5,0,5.05,0.78,138.18,10.0,32
106,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,106,31,6,0,5.16,0.78,138.18,10.0,36
107,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,107,14,3,0,4.57,0.78,138.18,10.0,20
108,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,108,15,3,0,4.69,0.78,138.18,10.0,20
109,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,109,19,4,0,4.51,0.78,138.18,10.0,24
110,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,110,7,1,0,5.49,0.78,138.18,10.0,8
111,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,111,20,4,0,4.29,0.78,138.18,10.0,24
112,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,112,24,5,0,4.64,0.78,138.18,10.0,32
113,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,113,25,5,0,4.62,0.78,138.18,10.0,32
114,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,114,14,2,0,3.8899999999999997,0.78,138.18,10.0,16
115,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,115,21,4,0,3.3,0.78,138.18,10.0,24
116,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,116,8,1,0,6.32,0.78,138.18,10.0,8
117,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,117,26,5,0,4.89,0.78,138.18,10.0,32
118,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,118,4,0,0,4.72,0.78,138.18,10.0,4
119,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,119,32,6,0,6.38,0.78,138.18,10.0,36
120,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,120,33,6,0,4.11,0.78,138.18,10.0,36
121,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,121,22,4,0,4.3100000000000005,0.78,138.18,10.0,24
122,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,122,23,4,0,4.85,0.78,138.18,10.0,24
123,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,123,27,5,0,5.16,0.78,138.18,10.0,32
124,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,124,16,3,0,5.39,0.78,138.18,10.0,20
125,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,125,28,5,0,5.59,0.78,138.18,10.0,32
126,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,126,29,5,0,4.25,0.78,138.18,10.0,32
127,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,127,17,3,0,4.64,0.78,138.18,10.0,20
128,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,128,34,6,0,6.45,0.78,138.18,10.0,36
129,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,129,18,3,0,5.65,0.78,138.18,10.0,20
130,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,130,15,2,0,4.4,0.78,138.18,10.0,16
131,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,131,35,6,0,6.13,0.78,138.18,10.0,36
132,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,132,19,3,0,4.93,0.78,138.18,10.0,20
133,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,133,36,6,0,3.94,0.78,138.18,10.0,36
134,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,134,30,5,0,4.36,0.78,138.18,10.0,32
135,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,135,16,2,0,3.84,0.78,138.18,10.0,16
136,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,136,31,5,0,4.12,0.78,138.18,10.0,32
137,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,137,32,5,0,5.54,0.78,138.18,10.0,32
138,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,138,24,4,0,4.75,0.78,138.18,10.0,24
139,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,139,20,3,0,5.75,0.78,138.18,10.0,20
140,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 138.18, 'BETA': 10.0}",1,140,37,6,0,5.89,0.78,138.18,10.0,36
0,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,0,1,6,0,5.37,0.77,96.11,18.33,36
1,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,1,1,1,0,4.45,0.77,96.11,18.33,8
2,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,2,1,3,0,6.5,0.77,96.11,18.33,20
3,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,3,1,5,0,4.94,0.77,96.11,18.33,32
4,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,4,2,6,0,6.53,0.77,96.11,18.33,36
5,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,5,3,6,0,5.24,0.77,96.11,18.33,36
6,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,6,2,3,0,3.1,0.77,96.11,18.33,20
7,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,7,2,5,0,2.79,0.77,96.11,18.33,32
8,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,8,3,5,0,4.09,0.77,96.11,18.33,32
9,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,9,4,5,0,7.02,0.77,96.11,18.33,32
10,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,10,4,6,0,4.94,0.77,96.11,18.33,36
11,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,11,5,5,0,4.78,0.77,96.11,18.33,32
12,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,12,5,6,0,3.6,0.77,96.11,18.33,36
13,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,13,6,6,0,4.92,0.77,96.11,18.33,36
14,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,14,1,4,0,5.88,0.77,96.11,18.33,24
15,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,15,1,2,0,5.43,0.77,96.11,18.33,16
16,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,16,2,4,0,5.8100000000000005,0.77,96.11,18.33,24
17,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,17,3,4,0,6.3100000000000005,0.77,96.11,18.33,24
18,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,18,3,3,0,5.26,0.77,96.11,18.33,20
19,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,19,2,2,0,5.15,0.77,96.11,18.33,16
20,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,20,6,5,0,5.36,0.77,96.11,18.33,32
21,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,21,4,4,0,4.9,0.77,96.11,18.33,24
22,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,22,5,4,0,5.24,0.77,96.11,18.33,24
23,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,23,7,5,0,5.34,0.77,96.11,18.33,32
24,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,24,1,0,0,4.98,0.77,96.11,18.33,4
25,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,25,3,2,0,5.92,0.77,96.11,18.33,16
26,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,26,7,6,0,6.04,0.77,96.11,18.33,36
27,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,27,8,5,0,4.49,0.77,96.11,18.33,32
28,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,28,8,6,0,5.86,0.77,96.11,18.33,36
29,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,29,4,2,0,4.32,0.77,96.11,18.33,16
30,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,30,9,6,0,5.34,0.77,96.11,18.33,36
31,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,31,10,6,0,5.22,0.77,96.11,18.33,36
32,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,32,6,4,0,5.76,0.77,96.11,18.33,24
33,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,33,4,3,0,4.78,0.77,96.11,18.33,20
34,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,34,9,5,0,5.44,0.77,96.11,18.33,32
35,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,35,11,6,0,4.33,0.77,96.11,18.33,36
36,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,36,7,4,0,6.38,0.77,96.11,18.33,24
37,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,37,5,3,0,6.21,0.77,96.11,18.33,20
38,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,38,5,2,0,3.5300000000000002,0.77,96.11,18.33,16
39,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,39,12,6,0,4.47,0.77,96.11,18.33,36
40,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,40,8,4,0,5.9,0.77,96.11,18.33,24
41,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,41,9,4,0,5.71,0.77,96.11,18.33,24
42,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,42,10,5,0,5.6899999999999995,0.77,96.11,18.33,32
43,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,43,6,3,0,6.18,0.77,96.11,18.33,20
44,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,44,11,5,0,5.19,0.77,96.11,18.33,32
45,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,45,2,1,0,6.25,0.77,96.11,18.33,8
46,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,46,6,2,0,4.49,0.77,96.11,18.33,16
47,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,47,3,1,0,6.23,0.77,96.11,18.33,8
48,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,48,10,4,0,4.38,0.77,96.11,18.33,24
49,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,49,13,6,0,4.07,0.77,96.11,18.33,36
50,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,50,12,5,0,4.38,0.77,96.11,18.33,32
51,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,51,13,5,0,4.6,0.77,96.11,18.33,32
52,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,52,11,4,0,4.96,0.77,96.11,18.33,24
53,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,53,7,3,0,4.58,0.77,96.11,18.33,20
54,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,54,14,6,0,4.66,0.77,96.11,18.33,36
55,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,55,14,5,0,5.05,0.77,96.11,18.33,32
56,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,56,8,3,0,5.65,0.77,96.11,18.33,20
57,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,57,7,2,0,4.75,0.77,96.11,18.33,16
58,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,58,15,5,0,4.57,0.77,96.11,18.33,32
59,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,59,2,0,0,4.98,0.77,96.11,18.33,4
60,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,60,15,6,0,6.24,0.77,96.11,18.33,36
61,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,61,16,6,0,4.62,0.77,96.11,18.33,36
62,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,62,17,6,0,5.27,0.77,96.11,18.33,36
63,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,63,8,2,0,5.8,0.77,96.11,18.33,16
64,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,64,9,3,0,5.1,0.77,96.11,18.33,20
65,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,65,12,4,0,5.44,0.77,96.11,18.33,24
66,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 96.11, 'BETA': 18.33}",2,66,10,3,0,6.15,0.77,96.11,18.33,20
