,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA,occ,total occurrences
24,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,24,5,5,0,6.58,0.82,103.26,13.38,0,32.0
25,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,25,3,2,0,2.35,0.82,103.26,13.38,0,16.0
26,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,26,6,5,0,4.62,0.82,103.26,13.38,0,32.0
27,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,27,4,2,0,5.13,0.82,103.26,13.38,0,16.0
28,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,28,7,5,0,5.4,0.82,103.26,13.38,0,32.0
29,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,29,2,0,0,6.59,0.82,103.26,13.38,0,4.0
30,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,30,11,6,0,5.33,0.82,103.26,13.38,0,36.0
31,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,31,12,6,0,5.5600000000000005,0.82,103.26,13.38,0,36.0
32,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,32,13,6,0,3.8899999999999997,0.82,103.26,13.38,0,36.0
33,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,33,5,4,0,5.39,0.82,103.26,13.38,0,24.0
34,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,34,14,6,0,4.61,0.82,103.26,13.38,0,36.0
35,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,35,8,5,0,5.16,0.82,103.26,13.38,0,32.0
36,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,36,9,5,0,5.02,0.82,103.26,13.38,0,32.0
37,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,37,2,3,0,3.41,0.82,103.26,13.38,0,20.0
38,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,38,5,2,0,3.4,0.82,103.26,13.38,0,16.0
39,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,39,6,4,0,6.26,0.82,103.26,13.38,0,24.0
40,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,40,7,4,0,6.14,0.82,103.26,13.38,0,24.0
41,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,41,3,3,0,4.4399999999999995,0.82,103.26,13.38,0,20.0
42,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,42,15,6,0,4.33,0.82,103.26,13.38,0,36.0
43,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,43,8,4,0,4.89,0.82,103.26,13.38,0,24.0
44,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,44,16,6,0,5.75,0.82,103.26,13.38,0,36.0
45,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,45,3,1,0,5.27,0.82,103.26,13.38,0,8.0
46,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,46,4,3,0,5.18,0.82,103.26,13.38,0,20.0
47,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,47,5,3,0,4.28,0.82,103.26,13.38,0,20.0
48,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,48,6,3,0,6.92,0.82,103.26,13.38,0,20.0
49,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,49,10,5,0,5.37,0.82,103.26,13.38,0,32.0
50,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,50,7,3,0,5.63,0.82,103.26,13.38,0,20.0
51,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,51,8,3,0,4.8,0.82,103.26,13.38,0,20.0
52,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,52,9,3,0,5.05,0.82,103.26,13.38,0,20.0
53,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,53,17,6,0,5.05,0.82,103.26,13.38,0,36.0
54,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,54,6,2,0,5.31,0.82,103.26,13.38,0,16.0
55,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,55,18,6,0,5.39,0.82,103.26,13.38,0,36.0
56,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,56,19,6,0,5.28,0.82,103.26,13.38,0,36.0
57,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,57,9,4,0,6.17,0.82,103.26,13.38,0,24.0
58,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,58,10,3,0,5.34,0.82,103.26,13.38,0,20.0
59,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,59,10,4,0,6.2,0.82,103.26,13.38,0,24.0
60,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,60,11,5,0,5.3,0.82,103.26,13.38,0,32.0
61,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,61,12,5,0,5.16,0.82,103.26,13.38,0,32.0
62,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,62,13,5,0,4.0,0.82,103.26,13.38,0,32.0
63,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,63,14,5,0,3.8200000000000003,0.82,103.26,13.38,0,32.0
64,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,64,11,4,0,5.83,0.82,103.26,13.38,0,24.0
65,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,65,15,5,0,5.01,0.82,103.26,13.38,0,32.0
66,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,66,12,4,0,4.55,0.82,103.26,13.38,0,24.0
67,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,67,7,2,0,4.77,0.82,103.26,13.38,0,16.0
68,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,68,4,1,0,4.49,0.82,103.26,13.38,0,8.0
69,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,69,8,2,0,4.12,0.82,103.26,13.38,0,16.0
70,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,70,16,5,0,6.59,0.82,103.26,13.38,0,32.0
71,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,71,11,3,0,4.02,0.82,103.26,13.38,0,20.0
72,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,72,9,2,0,5.5,0.82,103.26,13.38,0,16.0
73,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,73,3,0,0,3.5300000000000002,0.82,103.26,13.38,0,4.0
74,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,74,20,6,0,5.12,0.82,103.26,13.38,0,36.0
75,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,75,21,6,0,3.19,0.82,103.26,13.38,0,36.0
76,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,76,13,4,0,5.2,0.82,103.26,13.38,0,24.0
77,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,77,12,3,0,6.16,0.82,103.26,13.38,0,20.0
78,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,78,17,5,0,5.52,0.82,103.26,13.38,0,32.0
79,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,79,22,6,0,4.14,0.82,103.26,13.38,0,36.0
80,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,80,18,5,0,3.73,0.82,103.26,13.38,0,32.0
81,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,81,14,4,0,4.87,0.82,103.26,13.38,0,24.0
82,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,82,13,3,0,6.61,0.82,103.26,13.38,0,20.0
83,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,83,14,3,0,6.3,0.82,103.26,13.38,0,20.0
84,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,84,15,4,0,3.01,0.82,103.26,13.38,0,24.0
85,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,85,19,5,0,4.94,0.82,103.26,13.38,0,32.0
86,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,86,15,3,0,5.18,0.82,103.26,13.38,0,20.0
87,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,87,10,2,0,5.11,0.82,103.26,13.38,0,16.0
88,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,88,23,6,0,4.26,0.82,103.26,13.38,0,36.0
89,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,89,5,1,0,4.03,0.82,103.26,13.38,0,8.0
90,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,90,16,3,0,5.03,0.82,103.26,13.38,0,20.0
91,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,91,6,1,0,3.94,0.82,103.26,13.38,0,8.0
92,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,92,20,5,0,5.19,0.82,103.26,13.38,0,32.0
93,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,93,17,3,0,3.85,0.82,103.26,13.38,0,20.0
94,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,94,16,4,0,6.26,0.82,103.26,13.38,0,24.0
95,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,95,7,1,0,5.47,0.82,103.26,13.38,0,8.0
96,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,96,17,4,0,3.35,0.82,103.26,13.38,0,24.0
97,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,97,4,0,0,4.63,0.82,103.26,13.38,0,4.0
98,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,98,11,2,0,5.36,0.82,103.26,13.38,0,16.0
99,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,99,12,2,0,5.91,0.82,103.26,13.38,0,16.0
100,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,100,18,3,0,6.74,0.82,103.26,13.38,0,20.0
101,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,101,24,6,0,4.4399999999999995,0.82,103.26,13.38,0,36.0
102,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,102,18,4,0,5.99,0.82,103.26,13.38,0,24.0
103,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,103,25,6,0,3.77,0.82,103.26,13.38,0,36.0
104,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,104,26,6,0,5.08,0.82,103.26,13.38,0,36.0
105,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,105,27,6,0,6.3100000000000005,0.82,103.26,13.38,0,36.0
106,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,106,19,4,0,4.88,0.82,103.26,13.38,0,24.0
107,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,107,20,4,0,5.8100000000000005,0.82,103.26,13.38,0,24.0
108,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,108,21,4,0,5.16,0.82,103.26,13.38,0,24.0
109,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,109,19,3,0,6.23,0.82,103.26,13.38,0,20.0
110,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,110,28,6,0,5.66,0.82,103.26,13.38,0,36.0
111,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,111,29,6,0,5.63,0.82,103.26,13.38,0,36.0
112,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,112,21,5,0,3.63,0.82,103.26,13.38,0,32.0
113,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,113,30,6,0,5.8100000000000005,0.82,103.26,13.38,0,36.0
114,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,114,22,4,0,6.85,0.82,103.26,13.38,0,24.0
115,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,115,13,2,0,5.93,0.82,103.26,13.38,0,16.0
116,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,116,22,5,0,3.63,0.82,103.26,13.38,0,32.0
117,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,117,23,5,0,4.2,0.82,103.26,13.38,0,32.0
118,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,118,31,6,0,5.59,0.82,103.26,13.38,0,36.0
119,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,119,32,6,0,5.59,0.82,103.26,13.38,0,36.0
120,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,120,24,5,0,5.47,0.82,103.26,13.38,0,32.0
121,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,121,20,3,0,5.35,0.82,103.26,13.38,0,20.0
122,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,122,25,5,0,3.8600000000000003,0.82,103.26,13.38,0,32.0
123,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,123,26,5,0,6.15,0.82,103.26,13.38,0,32.0
124,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,124,27,5,0,3.8600000000000003,0.82,103.26,13.38,0,32.0
125,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,125,28,5,0,5.42,0.82,103.26,13.38,0,32.0
126,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,126,33,6,0,4.77,0.82,103.26,13.38,0,36.0
127,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,127,29,5,0,4.24,0.82,103.26,13.38,0,32.0
128,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,128,14,2,0,4.37,0.82,103.26,13.38,0,16.0
129,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,129,30,5,0,3.8,0.82,103.26,13.38,0,32.0
130,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,130,34,6,0,5.39,0.82,103.26,13.38,0,36.0
131,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,131,35,6,0,4.65,0.82,103.26,13.38,0,36.0
132,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,132,31,5,0,6.86,0.82,103.26,13.38,0,32.0
133,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,133,8,1,0,4.01,0.82,103.26,13.38,0,8.0
134,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,134,15,2,0,4.23,0.82,103.26,13.38,0,16.0
135,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,135,23,4,0,4.59,0.82,103.26,13.38,0,24.0
136,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,136,16,2,0,6.64,0.82,103.26,13.38,0,16.0
137,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,137,36,6,0,5.07,0.82,103.26,13.38,0,36.0
138,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,138,37,6,0,3.6399999999999997,0.82,103.26,13.38,0,36.0
139,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,139,32,5,0,5.64,0.82,103.26,13.38,0,32.0
140,4,1,Discount,"{'DISCOUNT': 0.82, 'HORIZON': 103.26, 'BETA': 13.38}",1,140,24,4,0,5.08,0.82,103.26,13.38,0,24.0
0,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,0,1,6,0,4.91,0.96,100.88,0.68,0,36.0
1,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,1,1,5,0,5.84,0.96,100.88,0.68,0,32.0
2,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,2,2,5,2,10.38,0.96,100.88,0.68,0,32.0
3,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,3,1,2,2,13.22,0.96,100.88,0.68,0,16.0
4,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,4,1,4,2,12.73,0.96,100.88,0.68,0,24.0
5,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,5,1,3,0,6.05,0.96,100.88,0.68,0,20.0
6,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,6,2,3,2,10.73,0.96,100.88,0.68,0,20.0
7,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,7,2,4,0,4.62,0.96,100.88,0.68,0,24.0
8,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,8,2,6,0,4.68,0.96,100.88,0.68,0,36.0
9,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,9,3,3,0,3.21,0.96,100.88,0.68,0,20.0
10,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,10,3,6,0,4.0,0.96,100.88,0.68,0,36.0
11,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,11,3,4,0,4.24,0.96,100.88,0.68,0,24.0
12,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,12,4,4,2,10.9,0.96,100.88,0.68,0,24.0
13,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,13,4,3,2,9.27,0.96,100.88,0.68,0,20.0
14,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,14,3,5,2,9.49,0.96,100.88,0.68,0,32.0
15,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,15,5,3,0,5.07,0.96,100.88,0.68,0,20.0
16,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,16,4,5,2,12.73,0.96,100.88,0.68,0,32.0
17,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,17,4,6,0,4.67,0.96,100.88,0.68,0,36.0
18,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,18,5,4,0,4.41,0.96,100.88,0.68,0,24.0
19,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,19,5,6,2,10.84,0.96,100.88,0.68,0,36.0
20,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,20,1,1,0,4.62,0.96,100.88,0.68,0,8.0
21,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,21,2,1,2,10.66,0.96,100.88,0.68,0,8.0
22,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,22,5,5,0,6.3100000000000005,0.96,100.88,0.68,0,32.0
23,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,23,6,6,2,10.77,0.96,100.88,0.68,0,36.0
24,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,24,6,5,2,12.05,0.96,100.88,0.68,0,32.0
25,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,25,1,0,2,11.7,0.96,100.88,0.68,0,4.0
26,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,26,6,3,0,5.24,0.96,100.88,0.68,0,20.0
27,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,27,7,5,1,0.61,0.96,100.88,0.68,0,32.0
28,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,28,2,2,2,10.86,0.96,100.88,0.68,0,16.0
29,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,29,6,4,0,5.45,0.96,100.88,0.68,0,24.0
30,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,30,7,3,2,12.59,0.96,100.88,0.68,0,20.0
31,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,31,7,6,0,4.5,0.96,100.88,0.68,0,36.0
32,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,32,3,2,0,4.78,0.96,100.88,0.68,0,16.0
33,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,33,8,6,2,10.61,0.96,100.88,0.68,0,36.0
34,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,34,9,6,2,10.24,0.96,100.88,0.68,0,36.0
35,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,35,8,5,1,1.07,0.96,100.88,0.68,0,32.0
36,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,36,7,4,0,6.17,0.96,100.88,0.68,0,24.0
37,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,37,2,0,0,3.0,0.96,100.88,0.68,0,4.0
38,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,38,10,6,1,1.42,0.96,100.88,0.68,0,36.0
39,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,39,4,2,2,11.15,0.96,100.88,0.68,0,16.0
40,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,40,8,4,0,3.16,0.96,100.88,0.68,0,24.0
41,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,41,9,5,1,1.29,0.96,100.88,0.68,0,32.0
42,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,42,11,6,1,1.56,0.96,100.88,0.68,0,36.0
43,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,43,5,2,0,5.59,0.96,100.88,0.68,0,16.0
44,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,44,9,4,2,11.44,0.96,100.88,0.68,0,24.0
45,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,45,10,5,1,0.51,0.96,100.88,0.68,0,32.0
46,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,46,11,5,1,1.46,0.96,100.88,0.68,0,32.0
47,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,47,6,2,0,4.11,0.96,100.88,0.68,0,16.0
48,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,48,12,6,1,1.67,0.96,100.88,0.68,0,36.0
49,4,1,Discount,"{'DISCOUNT': 0.96, 'HORIZON': 100.88, 'BETA': 0.68}",2,49,8,3,2,9.59,0.96,100.88,0.68,0,20.0
