ExportDate,RecordingResolution,RecordingTimestamp,EyeTrackerTimestamp,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointIndex,GazePointX (ADCSpx),GazePointY (ADCSpx),DistanceLeft,DistanceRight,PupilLeft,PupilRight,ValidityLeft,ValidityRight
27/10/2015,1280 x 1024,2149,1.42679E+15,,,Unclassified,924,,,227,,,,,,,4,4
27/10/2015,1280 x 1024,2157,1.42679E+15,,,Unclassified,924,,,228,,,,,,,4,4
27/10/2015,1280 x 1024,2165,1.42679E+15,,,Unclassified,924,,,229,,,,,,,4,4
27/10/2015,1280 x 1024,2174,1.42679E+15,,,Unclassified,924,,,230,,,,,,,4,4
27/10/2015,1280 x 1024,2182,1.42679E+15,,,Unclassified,924,,,231,,,,,,,4,4
27/10/2015,1280 x 1024,2190,1.42679E+15,,,Unclassified,924,,,232,,,,,,,4,4
27/10/2015,1280 x 1024,2199,1.42679E+15,,,Unclassified,924,,,233,,,,,,,4,4
27/10/2015,1280 x 1024,2207,1.42679E+15,,,Unclassified,924,,,234,,,,,,,4,4
27/10/2015,1280 x 1024,2215,1.42679E+15,,,Unclassified,924,,,235,,,,,,,4,4
27/10/2015,1280 x 1024,2223,1.42679E+15,,,Unclassified,924,,,236,,,,,,,4,4
27/10/2015,1280 x 1024,2232,1.42679E+15,,,Unclassified,924,,,237,,,,,,,4,4
27/10/2015,1280 x 1024,2240,1.42679E+15,,,Unclassified,924,,,238,,,,,,,4,4
27/10/2015,1280 x 1024,2248,1.42679E+15,,,Unclassified,924,,,239,,,,,,,4,4
27/10/2015,1280 x 1024,2257,1.42679E+15,,,Unclassified,924,,,240,,,,,,,4,4
27/10/2015,1280 x 1024,2265,1.42679E+15,,,Unclassified,924,,,241,,,,,,,4,4
27/10/2015,1280 x 1024,2274,1.42679E+15,,,Unclassified,924,,,242,,,,,,,4,4
27/10/2015,1280 x 1024,2282,1.42679E+15,,,Unclassified,924,,,243,,,,,,,4,4
27/10/2015,1280 x 1024,2290,1.42679E+15,,,Unclassified,924,,,244,,,,,,,4,4
27/10/2015,1280 x 1024,2299,1.42679E+15,,,Unclassified,924,,,245,,,,,,,4,4
27/10/2015,1280 x 1024,2307,1.42679E+15,,,Unclassified,924,,,246,,,,,,,4,4
27/10/2015,1280 x 1024,2315,1.42679E+15,,,Unclassified,924,,,247,,,,,,,4,4
27/10/2015,1280 x 1024,2324,1.42679E+15,,,Unclassified,924,,,248,,,,,,,4,4
27/10/2015,1280 x 1024,2332,1.42679E+15,,,Unclassified,924,,,249,,,,,,,4,4
27/10/2015,1280 x 1024,2341,1.42679E+15,,,Unclassified,924,,,250,,,,,,,4,4
27/10/2015,1280 x 1024,2349,1.42679E+15,,,Unclassified,924,,,251,,,,,,,4,4
27/10/2015,1280 x 1024,2358,1.42679E+15,,,Unclassified,924,,,252,,,,,,,4,4
27/10/2015,1280 x 1024,2366,1.42679E+15,,,Unclassified,924,,,253,,,,,,,4,4
27/10/2015,1280 x 1024,2374,1.42679E+15,,,Unclassified,924,,,254,,,,,,,4,4
27/10/2015,1280 x 1024,2382,1.42679E+15,,,Unclassified,924,,,255,,,,,,,4,4
27/10/2015,1280 x 1024,2391,1.42679E+15,,,Unclassified,924,,,256,,,,,,,4,4
27/10/2015,1280 x 1024,2399,1.42679E+15,,,Unclassified,924,,,257,,,,,,,4,4
27/10/2015,1280 x 1024,2407,1.42679E+15,,,Unclassified,924,,,258,,,,,,,4,4
27/10/2015,1280 x 1024,2416,1.42679E+15,,,Unclassified,924,,,259,,,,,,,4,4
27/10/2015,1280 x 1024,2424,1.42679E+15,,,Unclassified,924,,,260,,,,,,,4,4
27/10/2015,1280 x 1024,2432,1.42679E+15,,,Unclassified,924,,,261,,,,,,,4,4
27/10/2015,1280 x 1024,2441,1.42679E+15,,,Unclassified,924,,,262,,,,,,,4,4
27/10/2015,1280 x 1024,2449,1.42679E+15,,,Unclassified,924,,,263,,,,,,,4,4
27/10/2015,1280 x 1024,2457,1.42679E+15,,,Unclassified,924,,,264,,,,,,,4,4
27/10/2015,1280 x 1024,2465,1.42679E+15,,,Unclassified,924,,,265,,,,,,,4,4
27/10/2015,1280 x 1024,2474,1.42679E+15,,,Unclassified,924,,,266,,,,,,,4,4
27/10/2015,1280 x 1024,2482,1.42679E+15,,,Unclassified,924,,,267,,,,,,,4,4
27/10/2015,1280 x 1024,2490,1.42679E+15,,,Unclassified,924,,,268,,,,,,,4,4
27/10/2015,1280 x 1024,2499,1.42679E+15,,,Unclassified,924,,,269,,,,,,,4,4
27/10/2015,1280 x 1024,2507,1.42679E+15,,,Unclassified,924,,,270,,,,,,,4,4
27/10/2015,1280 x 1024,2515,1.42679E+15,,,Unclassified,924,,,271,,,,,,,4,4
27/10/2015,1280 x 1024,2524,1.42679E+15,,,Unclassified,924,,,272,,,,,,,4,4
27/10/2015,1280 x 1024,2532,1.42679E+15,,,Unclassified,924,,,273,,,,,,,4,4
27/10/2015,1280 x 1024,2541,1.42679E+15,,,Unclassified,924,,,274,,,,,,,4,4
27/10/2015,1280 x 1024,2549,1.42679E+15,,,Unclassified,924,,,275,,,,,,,4,4
27/10/2015,1280 x 1024,2557,1.42679E+15,,,Unclassified,924,,,276,,,,,,,4,4
27/10/2015,1280 x 1024,2566,1.42679E+15,,,Unclassified,924,,,277,,,,,,,4,4
27/10/2015,1280 x 1024,2574,1.42679E+15,,,Unclassified,924,,,278,,,,,,,4,4
27/10/2015,1280 x 1024,2583,1.42679E+15,,,Unclassified,924,,,279,,,,,,,4,4
27/10/2015,1280 x 1024,2591,1.42679E+15,,,Unclassified,924,,,280,,,,,,,4,4
27/10/2015,1280 x 1024,2599,1.42679E+15,,,Unclassified,924,,,281,,,,,,,4,4
27/10/2015,1280 x 1024,2607,1.42679E+15,,,Unclassified,924,,,282,,,,,,,4,4
27/10/2015,1280 x 1024,2616,1.42679E+15,,,Unclassified,924,,,283,,,,,,,4,4
27/10/2015,1280 x 1024,2624,1.42679E+15,,,Unclassified,924,,,284,,,,,,,4,4
27/10/2015,1280 x 1024,2632,1.42679E+15,,,Unclassified,924,,,285,,,,,,,4,4
27/10/2015,1280 x 1024,2641,1.42679E+15,,,Unclassified,924,,,286,,,,,,,4,4
27/10/2015,1280 x 1024,2649,1.42679E+15,,,Unclassified,924,,,287,,,,,,,4,4
27/10/2015,1280 x 1024,2657,1.42679E+15,,,Unclassified,924,,,288,,,,,,,4,4
27/10/2015,1280 x 1024,2666,1.42679E+15,,,Unclassified,924,,,289,,,,,,,4,4
27/10/2015,1280 x 1024,2673,1.42679E+15,,,Unclassified,924,,,290,,,,,,,4,4
27/10/2015,1280 x 1024,2682,1.42679E+15,,,Unclassified,924,,,291,,,,,,,4,4
27/10/2015,1280 x 1024,2692,1.42679E+15,,,Unclassified,924,,,292,,,,,,,4,4
27/10/2015,1280 x 1024,2698,1.42679E+15,,,Unclassified,924,,,293,,,,,,,4,4
27/10/2015,1280 x 1024,2707,1.42679E+15,,,Unclassified,924,,,294,,,,,,,4,4
27/10/2015,1280 x 1024,2715,1.42679E+15,,,Unclassified,924,,,295,,,,,,,4,4
27/10/2015,1280 x 1024,2723,1.42679E+15,,,Unclassified,924,,,296,,,,,,,4,4
27/10/2015,1280 x 1024,2731,1.42679E+15,,,Unclassified,8,,,297,644,583,,0,,3.43,4,0
27/10/2015,1280 x 1024,2740,1.42679E+15,6,,Fixation,641,631,580,298,,,,,,,4,4
27/10/2015,1280 x 1024,2748,1.42679E+15,6,,Fixation,641,631,580,299,,,,,,,4,4
27/10/2015,1280 x 1024,2756,1.42679E+15,6,,Fixation,641,631,580,300,,,,,,,4,4
27/10/2015,1280 x 1024,2765,1.42679E+15,6,,Fixation,641,631,580,301,643,592,612.33,612.33,3.46,3.42,0,0
27/10/2015,1280 x 1024,2773,1.42679E+15,6,,Fixation,641,631,580,302,,,,,,,4,4
27/10/2015,1280 x 1024,2781,1.42679E+15,6,,Fixation,641,631,580,303,,,,,,,4,4
27/10/2015,1280 x 1024,2790,1.42679E+15,6,,Fixation,641,631,580,304,641,592,612.32,612.32,3.4,3.38,0,0
27/10/2015,1280 x 1024,2798,1.42679E+15,6,,Fixation,641,631,580,305,640,589,615.94,615.94,3.44,3.37,0,0
27/10/2015,1280 x 1024,2806,1.42679E+15,6,,Fixation,641,631,580,306,639,587,619.6,619.6,3.45,3.37,0,0
27/10/2015,1280 x 1024,2815,1.42679E+15,6,,Fixation,641,631,580,307,640,585,619.68,619.68,3.43,3.36,0,0
27/10/2015,1280 x 1024,2823,1.42679E+15,6,,Fixation,641,631,580,308,639,589,619.71,619.71,3.42,3.34,0,0
27/10/2015,1280 x 1024,2831,1.42679E+15,6,,Fixation,641,631,580,309,643,593,619.79,619.79,3.4,3.36,0,0
27/10/2015,1280 x 1024,2840,1.42679E+15,6,,Fixation,641,631,580,310,642,595,619.88,619.88,3.38,3.36,0,0
27/10/2015,1280 x 1024,2848,1.42679E+15,6,,Fixation,641,631,580,311,636,592,619.95,619.95,3.36,3.32,0,0
27/10/2015,1280 x 1024,2856,1.42679E+15,6,,Fixation,641,631,580,312,635,592,620.03,620.03,3.35,3.32,0,0
27/10/2015,1280 x 1024,2865,1.42679E+15,6,,Fixation,641,631,580,313,635,590,620.06,620.06,3.34,3.32,0,0
27/10/2015,1280 x 1024,2873,1.42679E+15,6,,Fixation,641,631,580,314,,,,,,,4,4
27/10/2015,1280 x 1024,2881,1.42679E+15,6,,Fixation,641,631,580,315,,,,,,,4,4
27/10/2015,1280 x 1024,2890,1.42679E+15,6,,Fixation,641,631,580,316,,,,,,,4,4
27/10/2015,1280 x 1024,2898,1.42679E+15,6,,Fixation,641,631,580,317,,,,,,,4,4
27/10/2015,1280 x 1024,2906,1.42679E+15,6,,Fixation,641,631,580,318,,,,,,,4,4
27/10/2015,1280 x 1024,2915,1.42679E+15,6,,Fixation,641,631,580,319,632,579,620.05,620.05,3.3,3.25,0,0
27/10/2015,1280 x 1024,2923,1.42679E+15,6,,Fixation,641,631,580,320,632,581,619.98,619.98,3.29,3.25,0,0
27/10/2015,1280 x 1024,2931,1.42679E+15,6,,Fixation,641,631,580,321,631,580,619.91,619.91,3.3,3.23,0,0
27/10/2015,1280 x 1024,2940,1.42679E+15,6,,Fixation,641,631,580,322,630,576,619.85,619.85,3.3,3.22,0,0
27/10/2015,1280 x 1024,2948,1.42679E+15,6,,Fixation,641,631,580,323,624,573,619.8,619.8,3.27,3.2,0,0
27/10/2015,1280 x 1024,2956,1.42679E+15,6,,Fixation,641,631,580,324,628,574,619.78,619.78,3.27,3.19,0,0
27/10/2015,1280 x 1024,2965,1.42679E+15,6,,Fixation,641,631,580,325,630,572,619.73,619.73,3.25,3.2,0,0
27/10/2015,1280 x 1024,2973,1.42679E+15,6,,Fixation,641,631,580,326,630,572,619.62,619.62,3.23,3.18,0,0
27/10/2015,1280 x 1024,2981,1.42679E+15,6,,Fixation,641,631,580,327,631,578,619.55,619.55,3.26,3.18,0,0
27/10/2015,1280 x 1024,2990,1.42679E+15,6,,Fixation,641,631,580,328,628,575,619.5,619.5,3.24,3.18,0,0
27/10/2015,1280 x 1024,2998,1.42679E+15,6,,Fixation,641,631,580,329,631,575,619.36,619.36,3.25,3.16,0,0
27/10/2015,1280 x 1024,3006,1.42679E+15,6,,Fixation,641,631,580,330,631,577,619.23,619.23,3.24,3.18,0,0
27/10/2015,1280 x 1024,3015,1.42679E+15,6,,Fixation,641,631,580,331,629,574,619.21,619.21,3.22,3.17,0,0
27/10/2015,1280 x 1024,3023,1.42679E+15,6,,Fixation,641,631,580,332,627,578,619.21,619.21,3.23,3.15,0,0
27/10/2015,1280 x 1024,3031,1.42679E+15,6,,Fixation,641,631,580,333,627,585,619.2,619.2,3.23,3.17,0,0
27/10/2015,1280 x 1024,3040,1.42679E+15,6,,Fixation,641,631,580,334,629,577,619.21,619.21,3.22,3.16,0,0
27/10/2015,1280 x 1024,3048,1.42679E+15,6,,Fixation,641,631,580,335,631,575,619.19,619.19,3.22,3.16,0,0
27/10/2015,1280 x 1024,3056,1.42679E+15,6,,Fixation,641,631,580,336,629,578,619.17,619.17,3.2,3.15,0,0
27/10/2015,1280 x 1024,3065,1.42679E+15,6,,Fixation,641,631,580,337,626,573,619.09,619.09,3.2,3.11,0,0
27/10/2015,1280 x 1024,3073,1.42679E+15,6,,Fixation,641,631,580,338,627,572,618.93,618.93,3.21,3.1,0,0
27/10/2015,1280 x 1024,3081,1.42679E+15,6,,Fixation,641,631,580,339,628,579,618.84,618.84,3.2,3.13,0,0
27/10/2015,1280 x 1024,3090,1.42679E+15,6,,Fixation,641,631,580,340,628,580,618.81,618.81,3.21,3.12,0,0
27/10/2015,1280 x 1024,3098,1.42679E+15,6,,Fixation,641,631,580,341,628,577,618.74,618.74,3.2,3.11,0,0
27/10/2015,1280 x 1024,3106,1.42679E+15,6,,Fixation,641,631,580,342,628,574,618.61,618.61,3.18,3.12,0,0
27/10/2015,1280 x 1024,3115,1.42679E+15,6,,Fixation,641,631,580,343,626,574,618.52,618.52,3.17,3.1,0,0
27/10/2015,1280 x 1024,3123,1.42679E+15,6,,Fixation,641,631,580,344,629,573,618.43,618.43,3.17,3.08,0,0
27/10/2015,1280 x 1024,3131,1.42679E+15,6,,Fixation,641,631,580,345,631,573,618.27,618.27,3.19,3.08,0,0
27/10/2015,1280 x 1024,3140,1.42679E+15,6,,Fixation,641,631,580,346,630,576,618.06,618.06,3.21,3.1,0,0
27/10/2015,1280 x 1024,3148,1.42679E+15,6,,Fixation,641,631,580,347,631,577,617.9,617.9,3.19,3.12,0,0
27/10/2015,1280 x 1024,3150,,6,,Fixation,641,631,580,,,,,,,,,
27/10/2015,1280 x 1024,3156,1.42679E+15,6,,Fixation,641,631,580,348,625,577,617.65,617.65,3.17,3.12,0,0
27/10/2015,1280 x 1024,3165,1.42679E+15,6,,Fixation,641,631,580,349,621,574,617.35,617.35,3.16,3.09,0,0
27/10/2015,1280 x 1024,3173,1.42679E+15,6,,Fixation,641,631,580,350,626,570,617.07,617.07,3.14,3.08,0,0
27/10/2015,1280 x 1024,3181,1.42679E+15,6,,Fixation,641,631,580,351,630,573,616.83,616.83,3.14,3.09,0,0
27/10/2015,1280 x 1024,3189,1.42679E+15,6,,Fixation,641,631,580,352,630,579,616.54,616.54,3.15,3.1,0,0
27/10/2015,1280 x 1024,3198,1.42679E+15,6,,Fixation,641,631,580,353,628,576,616.18,616.18,3.15,3.1,0,0
27/10/2015,1280 x 1024,3206,1.42679E+15,6,,Fixation,641,631,580,354,626,576,615.84,615.84,3.17,3.07,0,0
27/10/2015,1280 x 1024,3214,1.42679E+15,6,,Fixation,641,631,580,355,626,575,615.55,615.55,3.15,3.06,0,0
27/10/2015,1280 x 1024,3223,1.42679E+15,6,,Fixation,641,631,580,356,628,570,615.21,615.21,3.12,3.08,0,0
27/10/2015,1280 x 1024,3231,1.42679E+15,6,,Fixation,641,631,580,357,629,575,614.86,614.86,3.15,3.1,0,0
27/10/2015,1280 x 1024,3239,1.42679E+15,6,,Fixation,641,631,580,358,629,575,614.39,614.39,3.14,3.07,0,0
27/10/2015,1280 x 1024,3248,1.42679E+15,6,,Fixation,641,631,580,359,629,575,613.82,613.82,3.16,3.07,0,0
27/10/2015,1280 x 1024,3256,1.42679E+15,6,,Fixation,641,631,580,360,627,580,613.35,613.35,3.17,3.07,0,0
27/10/2015,1280 x 1024,3264,1.42679E+15,6,,Fixation,641,631,580,361,630,583,612.93,612.93,3.15,3.09,0,0
27/10/2015,1280 x 1024,3273,1.42679E+15,6,,Fixation,641,631,580,362,630,581,612.44,612.44,3.14,3.11,0,0
27/10/2015,1280 x 1024,3281,1.42679E+15,6,,Fixation,641,631,580,363,629,575,611.84,611.84,3.13,3.11,0,0
27/10/2015,1280 x 1024,3289,1.42679E+15,6,,Fixation,641,631,580,364,628,577,611.3,611.3,3.14,3.1,0,0
27/10/2015,1280 x 1024,3298,1.42679E+15,6,,Fixation,641,631,580,365,624,580,610.82,610.82,3.14,3.1,0,0
27/10/2015,1280 x 1024,3306,1.42679E+15,6,,Fixation,641,631,580,366,625,577,610.36,610.36,3.12,3.11,0,0
27/10/2015,1280 x 1024,3314,1.42679E+15,6,,Fixation,641,631,580,367,629,575,609.81,609.81,3.13,3.09,0,0
27/10/2015,1280 x 1024,3323,1.42679E+15,6,,Fixation,641,631,580,368,625,578,609.23,609.23,3.16,3.11,0,0
27/10/2015,1280 x 1024,3331,1.42679E+15,6,,Fixation,641,631,580,369,624,577,608.65,608.65,3.17,3.12,0,0
27/10/2015,1280 x 1024,3339,1.42679E+15,6,,Fixation,641,631,580,370,628,576,608.1,608.1,3.17,3.12,0,0
27/10/2015,1280 x 1024,3348,1.42679E+15,6,,Fixation,641,631,580,371,627,579,607.57,607.57,3.18,3.13,0,0
27/10/2015,1280 x 1024,3356,1.42679E+15,6,,Fixation,641,631,580,372,627,577,607.07,607.07,3.17,3.14,0,0
27/10/2015,1280 x 1024,3364,1.42679E+15,6,,Fixation,641,631,580,373,629,579,606.56,606.56,3.16,3.11,0,0
27/10/2015,1280 x 1024,3373,1.42679E+15,6,,Fixation,641,631,580,374,629,583,606.03,606.03,3.18,3.11,0,0
27/10/2015,1280 x 1024,3381,1.42679E+15,,7,Saccade,33,,,375,629,578,605.54,605.54,3.17,3.12,0,0
27/10/2015,1280 x 1024,3389,1.42679E+15,,7,Saccade,33,,,376,627,555,605.08,605.08,3.15,3.12,0,0
27/10/2015,1280 x 1024,3398,1.42679E+15,,7,Saccade,33,,,377,626,514,604.68,604.68,3.15,3.1,0,0
27/10/2015,1280 x 1024,3406,1.42679E+15,,7,Saccade,33,,,378,624,475,604.29,604.29,3.15,3.09,0,0
27/10/2015,1280 x 1024,3414,1.42679E+15,7,,Fixation,125,631,457,379,625,457,603.73,603.73,3.16,3.09,0,0
27/10/2015,1280 x 1024,3423,1.42679E+15,7,,Fixation,125,631,457,380,628,457,603.38,603.38,3.15,3.08,0,0
27/10/2015,1280 x 1024,3431,1.42679E+15,7,,Fixation,125,631,457,381,630,461,603.16,603.16,3.17,3.1,0,0
27/10/2015,1280 x 1024,3439,1.42679E+15,7,,Fixation,125,631,457,382,631,459,602.75,602.75,3.16,3.1,0,0
27/10/2015,1280 x 1024,3448,1.42679E+15,7,,Fixation,125,631,457,383,631,454,602.32,602.32,3.14,3.09,0,0
27/10/2015,1280 x 1024,3456,1.42679E+15,7,,Fixation,125,631,457,384,631,456,601.96,601.96,3.14,3.09,0,0
27/10/2015,1280 x 1024,3464,1.42679E+15,7,,Fixation,125,631,457,385,628,457,601.64,601.64,3.15,3.09,0,0
27/10/2015,1280 x 1024,3473,1.42679E+15,7,,Fixation,125,631,457,386,629,456,601.38,601.38,3.15,3.08,0,0
27/10/2015,1280 x 1024,3481,1.42679E+15,7,,Fixation,125,631,457,387,631,457,601.12,601.12,3.15,3.08,0,0
27/10/2015,1280 x 1024,3489,1.42679E+15,7,,Fixation,125,631,457,388,631,456,600.85,600.85,3.15,3.08,0,0
27/10/2015,1280 x 1024,3498,1.42679E+15,7,,Fixation,125,631,457,389,632,457,600.62,600.62,3.14,3.08,0,0
27/10/2015,1280 x 1024,3506,1.42679E+15,7,,Fixation,125,631,457,390,634,456,600.46,600.46,3.14,3.06,0,0
27/10/2015,1280 x 1024,3514,1.42679E+15,7,,Fixation,125,631,457,391,632,453,600.28,600.28,3.15,3.05,0,0
27/10/2015,1280 x 1024,3523,1.42679E+15,7,,Fixation,125,631,457,392,630,455,600.07,600.07,3.13,3.05,0,0
27/10/2015,1280 x 1024,3531,1.42679E+15,7,,Fixation,125,631,457,393,631,459,599.83,599.83,3.12,3.05,0,0
27/10/2015,1280 x 1024,3539,1.42679E+15,,8,Saccade,42,,,394,624,444,599.7,599.7,3.12,3.05,0,0
27/10/2015,1280 x 1024,3548,1.42679E+15,,8,Saccade,42,,,395,610,395,599.69,599.69,3.14,3.05,0,0
27/10/2015,1280 x 1024,3556,1.42679E+15,,8,Saccade,42,,,396,594,319,599.66,599.66,3.14,3.05,0,0
27/10/2015,1280 x 1024,3564,1.42679E+15,,8,Saccade,42,,,397,577,246,599.74,599.74,3.12,3.05,0,0
27/10/2015,1280 x 1024,3573,1.42679E+15,,8,Saccade,42,,,398,569,209,600.02,600.02,3.11,3.05,0,0
27/10/2015,1280 x 1024,3581,1.42679E+15,8,,Fixation,100,567,203,399,566,201,600.03,600.03,3.12,3.05,0,0
27/10/2015,1280 x 1024,3589,1.42679E+15,8,,Fixation,100,567,203,400,568,202,599.86,599.86,3.12,3.06,0,0
27/10/2015,1280 x 1024,3598,1.42679E+15,8,,Fixation,100,567,203,401,568,203,599.89,599.89,3.11,3.05,0,0
27/10/2015,1280 x 1024,3606,1.42679E+15,8,,Fixation,100,567,203,402,566,201,599.91,599.91,3.11,3.05,0,0
27/10/2015,1280 x 1024,3614,1.42679E+15,8,,Fixation,100,567,203,403,566,200,599.88,599.88,3.1,3.03,0,0
27/10/2015,1280 x 1024,3623,1.42679E+15,8,,Fixation,100,567,203,404,567,201,599.92,599.92,3.1,3.01,0,0
27/10/2015,1280 x 1024,3631,1.42679E+15,8,,Fixation,100,567,203,405,566,201,599.94,599.94,3.08,3.01,0,0
27/10/2015,1280 x 1024,3639,1.42679E+15,8,,Fixation,100,567,203,406,567,204,599.91,599.91,3.07,3.02,0,0
27/10/2015,1280 x 1024,3648,1.42679E+15,8,,Fixation,100,567,203,407,567,205,599.92,599.92,3.06,3.02,0,0
27/10/2015,1280 x 1024,3656,1.42679E+15,8,,Fixation,100,567,203,408,568,205,599.96,599.96,3.06,3.02,0,0
27/10/2015,1280 x 1024,3664,1.42679E+15,8,,Fixation,100,567,203,409,568,206,600,600,3.06,3,0,0
27/10/2015,1280 x 1024,3673,1.42679E+15,8,,Fixation,100,567,203,410,565,207,600.01,600.01,3.05,2.99,0,0
27/10/2015,1280 x 1024,3681,1.42679E+15,,9,Saccade,42,,,411,566,213,600.11,600.11,3.06,2.99,0,0
27/10/2015,1280 x 1024,3689,1.42679E+15,,9,Saccade,42,,,412,577,254,599.97,599.97,3.05,2.98,0,0
27/10/2015,1280 x 1024,3698,1.42679E+15,,9,Saccade,42,,,413,607,349,599.89,599.89,3.06,2.96,0,0
27/10/2015,1280 x 1024,3706,1.42679E+15,,9,Saccade,42,,,414,627,447,600.12,600.12,3.09,2.97,0,0
27/10/2015,1280 x 1024,3714,1.42679E+15,,9,Saccade,42,,,415,632,494,599.88,599.88,3.09,2.99,0,0
27/10/2015,1280 x 1024,3722,1.42679E+15,9,,Fixation,175,636,499,416,635,494,599.85,599.85,3.07,2.99,0,0
27/10/2015,1280 x 1024,3731,1.42679E+15,9,,Fixation,175,636,499,417,636,495,600.15,600.15,3.06,2.99,0,0
27/10/2015,1280 x 1024,3739,1.42679E+15,9,,Fixation,175,636,499,418,631,500,600.03,600.03,3.04,2.98,0,0
27/10/2015,1280 x 1024,3747,1.42679E+15,9,,Fixation,175,636,499,419,632,498,599.91,599.91,3.02,2.96,0,0
27/10/2015,1280 x 1024,3756,1.42679E+15,9,,Fixation,175,636,499,420,635,496,600,600,3.05,2.93,0,0
27/10/2015,1280 x 1024,3764,1.42679E+15,9,,Fixation,175,636,499,421,635,499,600.14,600.14,3.07,2.95,0,0
27/10/2015,1280 x 1024,3772,1.42679E+15,9,,Fixation,175,636,499,422,634,501,600.24,600.24,3.04,2.97,0,0
27/10/2015,1280 x 1024,3781,1.42679E+15,9,,Fixation,175,636,499,423,636,503,600.34,600.34,3.05,2.96,0,0
27/10/2015,1280 x 1024,3789,1.42679E+15,9,,Fixation,175,636,499,424,641,497,600.46,600.46,3.05,2.94,0,0
27/10/2015,1280 x 1024,3798,1.42679E+15,9,,Fixation,175,636,499,425,638,496,600.57,600.57,3.04,2.95,0,0
27/10/2015,1280 x 1024,3806,1.42679E+15,9,,Fixation,175,636,499,426,636,497,600.64,600.64,3.04,2.96,0,0
27/10/2015,1280 x 1024,3814,1.42679E+15,9,,Fixation,175,636,499,427,638,500,600.69,600.69,3.04,2.96,0,0
27/10/2015,1280 x 1024,3822,1.42679E+15,9,,Fixation,175,636,499,428,637,503,600.8,600.8,3.04,2.96,0,0
27/10/2015,1280 x 1024,3831,1.42679E+15,9,,Fixation,175,636,499,429,636,496,600.92,600.92,3.03,2.94,0,0
27/10/2015,1280 x 1024,3839,1.42679E+15,9,,Fixation,175,636,499,430,634,496,601.05,601.05,3.02,2.94,0,0
27/10/2015,1280 x 1024,3847,1.42679E+15,9,,Fixation,175,636,499,431,635,500,601.18,601.18,3.03,2.95,0,0
27/10/2015,1280 x 1024,3856,1.42679E+15,9,,Fixation,175,636,499,432,635,503,601.33,601.33,3.04,2.98,0,0
27/10/2015,1280 x 1024,3864,1.42679E+15,9,,Fixation,175,636,499,433,634,501,601.51,601.51,3.02,2.96,0,0
27/10/2015,1280 x 1024,3872,1.42679E+15,9,,Fixation,175,636,499,434,638,501,601.69,601.69,3.03,2.93,0,0
27/10/2015,1280 x 1024,3881,1.42679E+15,9,,Fixation,175,636,499,435,638,498,601.86,601.86,3.02,2.95,0,0
27/10/2015,1280 x 1024,3889,1.42679E+15,9,,Fixation,175,636,499,436,638,492,602.05,602.05,3.01,2.94,0,0
27/10/2015,1280 x 1024,3897,1.42679E+15,,10,Saccade,8,,,437,635,499,602.31,602.31,3.03,2.95,0,0
27/10/2015,1280 x 1024,3906,1.42679E+15,10,,Fixation,8803,632,521,438,634,512,602.53,602.53,3.04,2.96,0,0
27/10/2015,1280 x 1024,3914,1.42679E+15,10,,Fixation,8803,632,521,439,637,517,602.72,602.72,3.03,2.95,0,0
27/10/2015,1280 x 1024,3922,1.42679E+15,10,,Fixation,8803,632,521,440,635,516,602.89,602.89,3.04,2.96,0,0
27/10/2015,1280 x 1024,3931,1.42679E+15,10,,Fixation,8803,632,521,441,634,514,603.06,603.06,3.03,2.97,0,0
27/10/2015,1280 x 1024,3939,1.42679E+15,10,,Fixation,8803,632,521,442,636,518,603.19,603.19,3.03,2.99,0,0
27/10/2015,1280 x 1024,3947,1.42679E+15,10,,Fixation,8803,632,521,443,635,522,603.31,603.31,3.04,3,0,0
27/10/2015,1280 x 1024,3956,1.42679E+15,10,,Fixation,8803,632,521,444,635,521,603.42,603.42,3.04,2.99,0,0
27/10/2015,1280 x 1024,3964,1.42679E+15,10,,Fixation,8803,632,521,445,634,516,603.55,603.55,3.04,2.99,0,0
27/10/2015,1280 x 1024,3972,1.42679E+15,10,,Fixation,8803,632,521,446,632,515,603.67,603.67,3.05,2.99,0,0
27/10/2015,1280 x 1024,3981,1.42679E+15,10,,Fixation,8803,632,521,447,635,520,603.71,603.71,3.06,2.99,0,0
27/10/2015,1280 x 1024,3989,1.42679E+15,10,,Fixation,8803,632,521,448,633,524,603.73,603.73,3.07,3.02,0,0
27/10/2015,1280 x 1024,3997,1.42679E+15,10,,Fixation,8803,632,521,449,630,522,603.77,603.77,3.07,3.04,0,0
27/10/2015,1280 x 1024,4006,1.42679E+15,10,,Fixation,8803,632,521,450,634,519,603.83,603.83,3.06,3.02,0,0
27/10/2015,1280 x 1024,4014,1.42679E+15,10,,Fixation,8803,632,521,451,633,515,603.83,603.83,3.06,3,0,0
27/10/2015,1280 x 1024,4022,1.42679E+15,10,,Fixation,8803,632,521,452,633,519,603.79,603.79,3.06,3.01,0,0
27/10/2015,1280 x 1024,4031,1.42679E+15,10,,Fixation,8803,632,521,453,634,523,603.72,603.72,3.08,3.02,0,0
27/10/2015,1280 x 1024,4039,1.42679E+15,10,,Fixation,8803,632,521,454,631,525,603.64,603.64,3.08,3.03,0,0
